ID  RSSI  Neighbors  Sources  Throughput
76 -70.7045 3 0 0
146 -73.9841 5 1 0
216 -76.3758 5 0 0
286 0 5 -1 0
356 -70.7045 3 0 0
426 0 4 -1 0
496 0 6 -1 0
566 -84.8211 7 0 0
636 -70.9635 6 0 0
706 -77.6914 4 1 0
776 -76.0443 2 2 0
846 -80.7248 3 0 0
4766 0 3 -1 0
4836 0 4 -1 0
5088 -75.9541 2 0 0
76 -76.6449 3 3 0
146 -78.153 5 4 0
216 -78.2436 5 3 0
286 -70.7676 5 0 0
356 -77.0077 3 2 0
426 -76.875 4 1 0
496 -79.4339 6 2 0
566 -78.4164 7 1 0
636 -77.5542 6 1 0
706 -79.1256 4 3 0
776 -77.4905 2 3 0
846 -78.8473 3 4 0
4766 -69.7986 3 0 0
4836 -75.7385 4 1 0
5088 -76.1334 2 2 0
76 -76.6449 3 3 0.936397
146 -78.153 4 4 0.50998
216 -78.2436 3 3 0.104082
286 -70.7676 4 0 0
356 -77.0077 2 2 0.212028
426 -76.875 4 1 0
496 -79.4339 5 2 0.0983236
566 -78.4164 4 1 0.15517
636 -77.5542 4 1 0
706 -79.1256 4 3 0.0223676
776 -77.4905 2 3 0.137705
846 -78.8473 2 4 0.247575
4766 -69.7986 2 0 0.0223676
4836 -75.7385 1 1 0.137705
5088 -76.1334 2 2 0.247575
76 -76.6449 3 3 2.03365
146 -78.153 5 4 0.556226
216 -78.2436 4 3 0.222534
286 -70.7676 5 0 0
356 -77.0077 2 2 0.162059
426 -76.875 4 1 0
496 -79.4339 6 2 0.323684
566 -78.4164 6 1 0.255354
636 -77.5542 5 1 0
706 -79.1256 3 3 0.0166647
776 -77.4905 2 3 0.134632
846 -78.8473 3 4 0.299759
4766 -69.7986 3 0 0.0166647
4836 -75.7385 4 1 0.134632
5088 -76.1334 2 2 0.299759
76 -76.5344 1 4 1.84608
146 -78.9287 2 6 1.01911
356 -77.0049 0 4 1.22999
566 -80.0935 2 2 0.465134
776 -77.2622 1 4 0.116907
846 -79.1423 1 4 0.67664
4836 -75.625 2 2 0.116907
5088 -76.1334 1 2 0.67664
76 -76.5344 1 4 1.53642
146 -78.9287 1 6 1.13928
356 -77.0049 0 4 1.0164
566 -80.0935 2 3 0.679103
776 -77.2622 1 4 0.344879
846 -79.1423 1 5 0.812187
4836 -75.625 2 2 0.344879
5088 -76.1334 1 2 0.812187
76 -76.5344 1 4 2.14742
146 -78.9287 2 6 1.03277
356 -77.0049 0 4 2.54554
566 -80.0935 1 3 0.600681
776 -77.2622 1 4 0.37723
846 -79.1423 1 5 0.982534
4836 -75.625 2 2 0.37723
5088 -76.1334 1 2 0.982534
76 -76.5344 1 4 2.14868
146 -78.9287 1 6 1.04172
356 -77.0049 0 4 2.22839
566 -80.0935 1 3 0.860072
776 -77.2622 1 4 0.628557
846 -79.1423 1 5 0.908662
4836 -75.625 2 2 0.628557
5088 -76.1334 1 2 0.908662
76 -76.5344 1 4 1.8929
146 -78.9287 2 6 1.47805
356 -77.0049 0 4 2.13115
566 -80.0935 1 3 0.914179
776 -77.2622 1 4 0.669837
846 -79.1423 1 5 0.996501
4836 -75.625 2 2 0.669837
5088 -76.1334 0 2 0.996501
76 -76.5344 1 4 1.73123
146 -78.9287 2 6 1.76861
356 -77.0049 0 4 1.79022
566 -80.0935 2 3 1.15727
776 -77.2622 1 4 0.59763
846 -79.1423 0 5 1.03454
4836 -75.625 2 2 0.59763
5088 -76.1334 1 2 1.03454
76 -76.5344 1 4 1.69272
146 -78.9287 1 6 1.86024
356 -77.0049 0 4 1.96109
566 -80.0935 1 3 1.16584
776 -77.2622 1 4 0.577684
846 -79.1423 1 5 1.2067
4836 -75.625 2 2 0.577684
5088 -76.1334 1 2 1.2067
76 -76.5344 1 4 1.76507
146 -78.9287 2 6 1.99515
356 -77.0049 0 4 1.75842
566 -80.0935 2 3 1.21653
776 -77.2622 1 4 0.531418
846 -79.1423 1 5 1.19362
4836 -75.625 2 2 0.531418
5088 -76.1334 1 2 1.19362
76 -76.5344 1 4 1.72795
146 -78.9287 2 6 2.33908
356 -77.0049 0 4 1.89298
566 -80.0935 1 3 1.16852
776 -77.2622 1 4 0.525884
846 -79.1423 1 5 1.40212
4836 -75.625 1 2 0.525884
5088 -76.1334 0 2 1.40212
76 -76.5344 1 4 1.58488
146 -78.9287 0 6 2.31612
356 -77.0049 0 4 1.71266
566 -80.0935 2 3 1.08972
776 -77.2622 1 4 0.593204
846 -79.1423 1 5 1.71045
4836 -75.625 1 2 0.593204
5088 -76.1334 1 2 1.71045
76 -76.5344 1 4 1.52054
146 -78.9287 2 6 2.30286
356 -77.0049 0 4 1.66257
566 -80.0935 1 3 1.02563
776 -77.2622 1 4 0.608379
846 -79.1423 1 5 1.9755
4836 -75.625 2 2 0.608379
5088 -76.1334 0 2 1.9755
76 -76.5344 1 4 1.40005
146 -78.9287 2 6 2.35018
356 -77.0049 0 4 1.57888
566 -80.0935 2 3 1.17372
776 -77.2622 1 4 0.608732
846 -79.1423 1 5 2.04838
4836 -75.625 2 2 0.608732
5088 -76.1334 1 2 2.04838
76 -76.5344 1 4 1.42534
146 -78.9287 1 6 2.38684
356 -77.0049 0 4 1.57356
566 -80.0935 2 3 1.21015
776 -77.2622 1 4 0.587088
846 -79.1423 1 5 2.1189
4836 -75.625 2 2 0.587088
5088 -76.1334 1 2 2.1189
76 -76.5344 1 4 1.42942
146 -78.9287 2 6 2.4304
356 -77.0049 0 4 1.496
566 -80.0935 2 3 1.20583
776 -77.2622 1 4 0.567809
846 -79.1423 1 5 2.21623
4836 -75.625 1 2 0.567809
5088 -76.1334 1 2 2.21623
76 -76.5344 1 4 1.44139
146 -78.9287 1 6 2.49035
356 -77.0049 0 4 1.44661
566 -80.0935 2 3 1.19408
776 -77.2622 0 4 0.557612
846 -79.1423 1 5 2.28503
4836 -75.625 2 2 0.557612
5088 -76.1334 1 2 2.28503
76 -76.5344 1 4 1.55539
146 -78.9287 2 6 2.5219
356 -77.0049 0 4 1.39135
566 -80.0935 1 3 1.22353
776 -77.2622 1 4 0.530442
