ID  RSSI  Neighbors  Sources  Throughput
239 0 1 -1 0
855 0 2 -1 0
1016 -72.7895 1 0 0
239 -78.7466 1 1 0
855 -79.0532 2 2 0
1016 -79.9471 1 4 0
239 -78.7466 1 1 4.76431
855 -79.0532 2 2 0.303847
1016 -79.9471 1 4 6.51944
239 -78.7466 1 1 4.16457
855 -79.0532 2 2 0.219428
1016 -79.9471 1 4 4.63253
239 -79.0268 0 3 6.73546
1016 -79.9471 0 4 3.85971
239 -79.0268 0 3 5.97227
1016 -79.9471 0 4 3.46073
239 -79.0268 0 3 8.30972
1016 -79.9471 0 4 4.55398
239 -79.0268 0 3 7.66773
1016 -79.9471 0 4 3.7687
239 -79.0268 0 3 7.42633
1016 -79.9471 0 4 5.53072
239 -79.0268 0 3 9.25486
1016 -79.9471 0 4 4.83789
239 -79.0268 0 3 8.38367
1016 -79.9471 0 4 6.0797
239 -79.0268 0 3 7.62731
1016 -79.9471 0 4 5.67044
239 -79.0268 0 3 7.37645
1016 -79.9471 0 4 6.53073
239 -79.0268 0 3 8.96255
1016 -79.9471 0 4 6.10527
239 -79.0268 0 3 9.19178
1016 -79.9471 0 4 6.77858
239 -79.0268 0 3 9.85636
1016 -79.9471 0 4 6.41487
239 -79.0268 0 3 10.1096
1016 -79.9471 0 4 6.27575
239 -79.0268 0 3 10.6218
1016 -79.9471 0 4 5.93931
239 -79.0268 0 3 10.5394
1016 -79.9471 0 4 6.47474
239 -79.0268 0 3 10.5606
1016 -79.9471 0 4 6.27388
239 -79.0268 0 3 10.5451
1016 -79.9471 0 4 6.43584
239 -79.0268 0 3 11.1179
1016 -79.9471 0 4 6.25988
239 -79.0268 0 3 11.2426
1016 -79.9471 0 4 6.62273
239 -79.0268 0 3 11.6004
1016 -79.9471 0 4 6.40775
239 -79.0268 0 3 12.0242
1016 -79.9471 0 4 6.79438
239 -79.0268 0 3 11.7709
1016 -79.9471 0 4 6.41669
239 -79.0268 0 3 11.7136
1016 -79.9471 0 4 6.87261
239 -79.0268 0 3 11.5354
1016 -79.9471 0 4 6.62136
239 -79.0268 0 3 11.5165
1016 -79.9471 0 4 6.97901
239 -79.0268 0 3 11.8672
1016 -79.9471 0 4 6.85061
239 -79.0268 0 3 12.0584
1016 -79.9471 0 4 7.05388
239 -79.0268 0 3 11.6482
1016 -79.9471 0 4 6.85917
239 -79.0268 0 3 11.8354
1016 -79.9471 0 4 7.14358
239 -79.0268 0 3 11.9584
1016 -79.9471 0 4 6.86077
239 -79.0268 0 3 11.8059
1016 -79.9471 0 4 7.12787
239 -79.0268 0 3 11.5623
1016 -79.9471 0 4 6.96104
239 -79.0268 0 3 11.528
1016 -79.9471 0 4 7.19063
239 -79.0268 0 3 11.702
1016 -79.9471 0 4 7.07445
239 -79.0268 0 3 11.7969
1016 -79.9471 0 4 7.00828
239 -79.0268 0 3 11.739
1016 -79.9471 0 4 6.81458
239 -79.0268 0 3 11.8019
1016 -79.9471 0 4 7.12076
239 -79.0268 0 3 12.0739
1016 -79.9471 0 4 6.96058
239 -79.0268 0 3 12.1004
1016 -79.9471 0 4 6.88026
239 -79.0268 0 3 12.2082
1016 -79.9471 0 4 6.62425
239 -79.0268 0 3 12.1954
1016 -79.9471 0 4 6.61254
239 -79.0268 0 3 12.3162
1016 -79.9471 0 4 6.43992
239 -79.0268 0 3 12.6035
1016 -79.9471 0 4 6.52694
239 -79.0268 0 3 12.4699
1016 -79.9471 0 4 6.40295
239 -79.0268 0 3 12.4266
1016 -79.9471 0 4 6.54896
239 -79.0268 0 3 12.6632
1016 -79.9471 0 4 6.47641
239 -79.0268 0 3 12.5023
1016 -79.9471 0 4 6.64758
239 -79.0268 0 3 12.698
1016 -79.9471 0 4 6.51509
239 -79.0268 0 3 12.6826
1016 -79.9471 0 4 6.71285
239 -79.0268 0 3 12.588
1016 -79.9471 0 4 6.58272
239 -79.0268 0 3 12.7337
1016 -79.9471 0 4 6.78042
239 -79.0268 0 3 12.6291
1016 -79.9471 0 4 6.64605
239 -79.0268 0 3 12.4374
1016 -79.9471 0 4 6.73815
239 -79.0268 0 3 12.6747
1016 -79.9471 0 4 6.6659
239 -79.0268 0 3 12.6476
1016 -79.9471 0 4 6.81598
239 -79.0268 0 3 12.7508
1016 -79.9471 0 4 6.69279
239 -79.0268 0 3 12.6852
1016 -79.9471 0 4 6.9002
239 -79.0268 0 3 12.9117
1016 -79.9471 0 4 6.76063
239 -79.0268 0 3 12.8439
1016 -79.9471 0 4 6.91651
239 -79.0268 0 3 13.0416
1016 -79.9471 0 4 6.83258
239 -79.0268 0 3 12.8892
1016 -79.9471 0 4 6.95893
239 -79.0268 0 3 13.0859
1016 -79.9471 0 4 6.90228
239 -79.0268 0 3 12.994
1016 -79.9471 0 4 7.01994
239 -79.0268 0 3 13.2869
1016 -79.9471 0 4 6.94945
239 -79.0268 0 3 13.336
1016 -79.9471 0 4 7.06948
239 -79.0268 0 3 13.2026
1016 -79.9471 0 4 6.99427
239 -79.0268 0 3 13.2889
1016 -79.9471 0 4 6.93501
239 -79.0268 0 3 13.1134
1016 -79.9471 0 4 6.85544
239 -79.0268 0 3 13.2098
1016 -79.9471 0 4 6.8033
239 -79.0268 0 3 13.1519
1016 -79.9471 0 4 6.69111
239 -79.0268 0 3 13.066
1016 -79.9471 0 4 6.82527
239 -79.0268 0 3 13.2378
1016 -79.9471 0 4 6.75819
239 -79.0268 0 3 13.2871
1016 -79.9471 0 4 6.75082
239 -79.0268 0 3 13.1582
1016 -79.9471 0 4 6.66233
239 -79.0268 0 3 13.2083
1016 -79.9471 0 4 6.68153
239 -79.0268 0 3 13.2428
1016 -79.9471 0 4 6.60708
239 -79.0268 0 3 13.2775
1016 -79.9471 0 4 6.63982
239 -79.0268 0 3 13.3436
1016 -79.9471 0 4 6.56786
239 -79.0268 0 3 13.3476
1016 -79.9471 0 4 6.70975
239 -79.0268 0 3 13.432
1016 -79.9471 0 4 6.61671
239 -79.0268 0 3 13.5091
1016 -79.9471 0 4 6.60982
239 -79.0268 0 3 13.4625
1016 -79.9471 0 4 6.55177
239 -79.0268 0 3 13.43
1016 -79.9471 0 4 6.67449
239 -79.0268 0 3 13.6073
1016 -79.9471 0 4 6.56135
239 -79.0268 0 3 13.5696
1016 -79.9471 0 4 6.57941
239 -79.0268 0 3 13.6683
1016 -79.9471 0 4 6.54157
239 -79.0268 0 3 13.6313
1016 -79.9471 0 4 6.62224
239 -79.0268 0 3 13.6928
1016 -79.9471 0 4 6.55991
239 -79.0268 0 3 13.8172
1016 -79.9471 0 4 6.51698
239 -79.0268 0 3 13.701
1016 -79.9471 0 4 6.45141
239 -79.0268 0 3 13.737
1016 -79.9471 0 4 6.57
239 -79.0268 0 3 13.6914
1016 -79.9471 0 4 6.52255
239 -79.0268 0 3 13.5775
1016 -79.9471 0 4 6.62961
239 -79.0268 0 3 13.6816
1016 -79.9471 0 4 6.57799
239 -79.0268 0 3 13.5996
1016 -79.9471 0 4 6.66404
239 -79.0268 0 3 13.663
1016 -79.9471 0 4 6.58174
239 -79.0268 0 3 13.6966
1016 -79.9471 0 4 6.6988
239 -79.0268 0 3 13.7376
1016 -79.9471 0 4 6.63061
239 -79.0268 0 3 13.6804
1016 -79.9471 0 4 6.7409
239 -79.0268 0 3 13.6928
1016 -79.9471 0 4 6.68146
239 -79.0268 0 3 13.6246
1016 -79.9471 0 4 6.78733
239 -79.0268 0 3 13.7564
1016 -79.9471 0 4 6.69932
239 -79.0268 0 3 13.7881
1016 -79.9471 0 4 6.77441
239 -79.0268 0 3 13.635
1016 -79.9471 0 4 6.70744
239 -79.0268 0 3 13.6149
1016 -79.9471 0 4 6.81083
239 -79.0268 0 3 13.7157
1016 -79.9471 0 4 6.72862
239 -79.0268 0 3 13.7023
1016 -79.9471 0 4 6.82085
239 -79.0268 0 3 13.7442
1016 -79.9471 0 4 6.78008
239 -79.0268 0 3 13.6986
1016 -79.9471 0 4 6.86347
239 -79.0268 0 3 13.7816
1016 -79.9471 0 4 6.79908
239 -79.0268 0 3 13.9053
1016 -79.9471 0 4 6.77425
239 -79.0268 0 3 13.7827
1016 -79.9471 0 4 6.73898
239 -79.0268 0 3 13.8294
1016 -79.9471 0 4 6.80336
239 -79.0268 0 3 13.7392
1016 -79.9471 0 4 6.75674
239 -79.0268 0 3 13.7526
1016 -79.9471 0 4 6.79177
239 -79.0268 0 3 13.7797
1016 -79.9471 0 4 6.74469
239 -79.0268 0 3 13.7895
1016 -79.9471 0 4 6.83768
239 -79.0268 0 3 13.8531
1016 -79.9471 0 4 6.77022
239 -79.0268 0 3 13.8067
1016 -79.9471 0 4 6.77429
239 -79.0268 0 3 13.8363
1016 -79.9471 0 4 6.74519
239 -79.0268 0 3 13.8291
1016 -79.9471 0 4 6.81536
239 -79.0268 0 3 13.8371
1016 -79.9471 0 4 6.75482
239 -79.0268 0 3 13.9891
1016 -79.9471 0 4 6.73039
239 -79.0268 0 3 13.9044
1016 -79.9471 0 4 6.69331
239 -79.0268 0 3 13.8519
1016 -79.9471 0 4 6.75298
239 -79.0268 0 3 13.921
1016 -79.9471 0 4 6.70556
239 -79.0268 0 3 13.8902
1016 -79.9471 0 4 6.79316
239 -79.0268 0 3 13.8879
1016 -79.9471 0 4 6.71762
239 -79.0268 0 3 13.8355
1016 -79.9471 0 4 6.80027
239 -79.0268 0 3 13.9229
1016 -79.9471 0 4 6.75167
239 -79.0268 0 3 13.9524
1016 -79.9471 0 4 6.71393
239 -79.0268 0 3 13.9042
1016 -79.9471 0 4 6.66877
239 -79.0268 0 3 13.85
1016 -79.9471 0 4 6.77443
239 -79.0268 0 3 13.8793
1016 -79.9471 0 4 6.70657
239 -79.0268 0 3 13.9106
1016 -79.9471 0 4 6.77483
239 -79.0268 0 3 13.9054
