ID  RSSI  Neighbors  Sources  Throughput
71 -75.6195 3 2 0
141 -78.031 5 0 0
211 -83.8787 5 0 0
281 -77.2775 5 0 0
351 0 3 -1 0
421 -73.9837 4 1 0
491 0 7 -1 0
561 0 8 -1 0
631 0 8 -1 0
701 -72.4297 5 0 0
771 -81.8219 3 2 0
841 0 4 -1 0
4306 -70.9993 4 0 0
4467 -80.8661 5 1 0
4628 -77.9029 3 0 0
71 -76.8794 3 3 0
141 -77.0279 5 4 0
211 -77.7145 5 1 0
281 -76.7876 5 2 0
351 -71.7232 3 0 0
421 -76.199 4 2 0
491 -75.1732 7 1 0
561 -72.0116 8 0 0
631 -70.9635 8 0 0
701 -72.4297 5 0 0
771 -80.0467 3 4 0
841 -76.8185 4 1 0
4306 -77.0192 4 2 0
4467 -78.7028 5 3 0
4628 -73.9345 3 2 0
71 -76.8794 3 3 0.148334
141 -77.0279 5 4 0.225941
211 -77.7145 5 1 0.0230589
281 -76.7876 5 2 0.113721
351 -71.7232 3 0 0
421 -76.199 4 2 0.107637
491 -75.1732 7 1 0.0265759
561 -72.0116 8 0 0
631 -70.9635 8 0 0
701 -72.4297 5 0 0
771 -80.0467 3 4 0.169385
841 -76.8185 4 1 0.0249763
4306 -77.0192 4 2 0
4467 -78.7028 5 3 0.169385
4628 -73.9345 3 2 0.0249763
71 -76.8794 3 3 0.31537
141 -77.0279 5 4 0.317027
211 -77.7145 5 1 0.0180996
281 -76.7876 5 2 0.161535
351 -71.7232 3 0 0
421 -76.199 4 2 0.158788
491 -75.1732 7 1 0.0186753
561 -72.0116 8 0 0
631 -70.9635 8 0 0
701 -72.4297 5 0 0
771 -80.0467 3 4 0.27648
841 -76.8185 4 1 0.0173926
4306 -77.0192 4 2 0
4467 -78.7028 5 3 0.27648
4628 -73.9345 3 2 0.0173926
71 -76.8794 3 3 0.329557
141 -77.0279 3 4 0.384706
281 -77.9559 0 4 0.213302
421 -76.199 4 2 0.183216
491 -78.4331 4 2 0.0137982
771 -80.0467 2 4 0.374256
4467 -78.7028 1 3 0.374256
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.436398
141 -77.0279 3 4 0.436395
281 -77.9559 0 4 0.23593
421 -76.199 4 2 0.203717
491 -78.4331 4 2 0.0664739
771 -80.0467 2 4 0.401174
4467 -78.7028 1 3 0.401174
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.467106
141 -77.0279 3 4 0.468046
281 -77.9559 0 4 0.257252
421 -76.199 4 2 0.218023
491 -78.4331 4 2 0.0979693
771 -80.0467 2 4 0.430593
4467 -78.7028 1 3 0.430593
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.51351
141 -77.0279 3 4 0.502693
281 -77.9559 0 4 0.266726
421 -76.199 4 2 0.225867
491 -78.4331 4 2 0.127284
771 -80.0467 2 4 0.455445
4467 -78.7028 1 3 0.455445
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.51279
141 -77.0279 3 4 0.512723
281 -77.9559 0 4 0.299499
421 -76.199 4 2 0.234964
491 -78.4331 4 2 0.162865
771 -80.0467 2 4 0.468245
4467 -78.7028 1 3 0.468245
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.525701
141 -77.0279 3 4 0.527378
281 -77.9559 0 4 0.30556
421 -76.199 4 2 0.247755
491 -78.4331 4 2 0.175782
771 -80.0467 2 4 0.485515
4467 -78.7028 1 3 0.485515
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.54873
141 -77.0279 3 4 0.523399
281 -77.9559 0 4 0.305009
421 -76.199 4 2 0.25796
491 -78.4331 4 2 0.179144
771 -80.0467 2 4 0.496969
4467 -78.7028 1 3 0.496969
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.556115
141 -77.0279 3 4 0.542076
281 -77.9559 0 4 0.31476
421 -76.199 4 2 0.266505
491 -78.4331 4 2 0.196464
771 -80.0467 2 4 0.515538
4467 -78.7028 1 3 0.515538
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.563477
141 -77.0279 3 4 0.560172
281 -77.9559 0 4 0.314664
421 -76.199 4 2 0.266225
491 -78.4331 4 2 0.205215
771 -80.0467 2 4 0.520536
4467 -78.7028 1 3 0.520536
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.57254
141 -77.0279 3 4 0.569728
281 -77.9559 0 4 0.31982
421 -76.199 4 2 0.27574
491 -78.4331 4 2 0.210007
771 -80.0467 2 4 0.53042
4467 -78.7028 1 3 0.53042
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.579085
141 -77.0279 3 4 0.582362
281 -77.9559 0 4 0.334467
421 -76.199 4 2 0.281454
491 -78.4331 4 2 0.221634
771 -80.0467 2 4 0.542327
4467 -78.7028 1 3 0.542327
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.586166
141 -77.0279 3 4 0.583261
281 -77.9559 0 4 0.336291
421 -76.199 4 2 0.285574
491 -78.4331 4 2 0.233747
771 -80.0467 2 4 0.540968
4467 -78.7028 1 3 0.540968
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.595443
141 -77.0279 3 4 0.58345
281 -77.9559 0 4 0.337998
421 -76.199 4 2 0.278244
491 -78.4331 4 2 0.237461
771 -80.0467 2 4 0.542026
4467 -78.7028 1 3 0.542026
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.601064
141 -77.0279 3 4 0.586596
281 -77.9559 0 4 0.33826
421 -76.199 4 2 0.280445
491 -78.4331 4 2 0.244528
771 -80.0467 2 4 0.539655
4467 -78.7028 1 3 0.539655
4628 -73.8692 1 2 0.0173926
71 -76.8794 2 3 0.610714
141 -77.0279 3 4 0.579107
281 -77.9559 0 4 0.340807
421 -76.199 3 2 0.285149
491 -78.4331 3 2 0.242085
771 -80.0467 2 4 0.541624
4467 -78.7028 1 3 0.541624
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.609029
141 -77.0279 3 4 0.584411
281 -77.9559 0 4 0.340719
421 -76.199 4 2 0.286405
491 -78.4331 4 2 0.245368
771 -80.0467 2 4 0.544861
4467 -78.7028 1 3 0.544861
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.6147
141 -77.0279 3 4 0.589003
281 -77.9559 0 4 0.350901
421 -76.199 4 2 0.287515
491 -78.4331 4 2 0.248623
771 -80.0467 2 4 0.550025
4467 -78.7028 1 3 0.550025
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.61873
141 -77.0279 3 4 0.59214
281 -77.9559 0 4 0.350963
421 -76.199 4 2 0.292094
491 -78.4331 4 2 0.24984
771 -80.0467 2 4 0.553315
4467 -78.7028 1 3 0.553315
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.618596
141 -77.0279 3 4 0.594298
281 -77.9559 0 4 0.350845
421 -76.199 4 2 0.29101
491 -78.4331 4 2 0.250835
771 -80.0467 2 4 0.552919
4467 -78.7028 1 3 0.552919
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.619661
141 -77.0279 3 4 0.599807
281 -77.9559 0 4 0.350556
421 -76.199 4 2 0.294272
491 -78.4331 4 2 0.255311
771 -80.0467 2 4 0.556747
4467 -78.7028 1 3 0.556747
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.620388
141 -77.0279 3 4 0.600579
281 -77.9559 0 4 0.352435
421 -76.199 4 2 0.299356
491 -78.4331 4 2 0.254613
771 -80.0467 2 4 0.560511
4467 -78.7028 1 3 0.560511
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.628254
141 -77.0279 3 4 0.601669
281 -77.9559 0 4 0.352153
421 -76.199 4 2 0.293985
491 -78.4331 4 2 0.258863
771 -80.0467 2 4 0.566437
4467 -78.7028 1 3 0.566437
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.62791
141 -77.0279 3 4 0.602107
281 -77.9559 0 4 0.358565
421 -76.199 4 2 0.295931
491 -78.4331 4 2 0.262138
771 -80.0467 2 4 0.567912
4467 -78.7028 1 3 0.567912
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.626935
141 -77.0279 3 4 0.596275
281 -77.9559 0 4 0.357016
421 -76.199 4 2 0.299536
491 -78.4331 4 2 0.265843
771 -80.0467 2 4 0.57118
4467 -78.7028 1 3 0.57118
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.631531
141 -77.0279 3 4 0.60148
281 -77.9559 0 4 0.356371
421 -76.199 4 2 0.301544
491 -78.4331 4 2 0.268498
771 -80.0467 2 4 0.568644
4467 -78.7028 1 3 0.568644
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.635626
141 -77.0279 3 4 0.60354
281 -77.9559 0 4 0.357502
421 -76.199 4 2 0.30062
491 -78.4331 4 2 0.272491
771 -80.0467 2 4 0.568777
4467 -78.7028 1 3 0.568777
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.634366
141 -77.0279 3 4 0.604417
281 -77.9559 0 4 0.356746
421 -76.199 4 2 0.301429
491 -78.4331 4 2 0.27347
771 -80.0467 2 4 0.571986
4467 -78.7028 1 3 0.571986
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.637854
141 -77.0279 3 4 0.607178
281 -77.9559 0 4 0.358297
421 -76.199 4 2 0.302184
491 -78.4331 4 2 0.274097
771 -80.0467 2 4 0.572029
4467 -78.7028 1 3 0.572029
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.638393
141 -77.0279 3 4 0.610283
281 -77.9559 0 4 0.36427
421 -76.199 4 2 0.305014
491 -78.4331 4 2 0.279206
771 -80.0467 2 4 0.570836
4467 -78.7028 1 3 0.570836
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.638432
141 -77.0279 3 4 0.612933
281 -77.9559 0 4 0.362143
421 -76.199 4 2 0.305419
491 -78.4331 4 2 0.276872
771 -80.0467 2 4 0.570262
4467 -78.7028 1 3 0.570262
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.639996
141 -77.0279 3 4 0.615594
281 -77.9559 0 4 0.363054
421 -76.199 4 2 0.307278
491 -78.4331 4 2 0.276887
771 -80.0467 2 4 0.568536
4467 -78.7028 1 3 0.568536
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.636958
141 -77.0279 3 4 0.618187
281 -77.9559 0 4 0.362355
421 -76.199 4 2 0.307122
491 -78.4331 4 2 0.278331
771 -80.0467 2 4 0.570286
4467 -78.7028 1 3 0.570286
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.637533
141 -77.0279 3 4 0.619525
281 -77.9559 0 4 0.36208
421 -76.199 4 2 0.31
491 -78.4331 4 2 0.279122
771 -80.0467 2 4 0.57475
4467 -78.7028 1 3 0.57475
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.637708
141 -77.0279 3 4 0.620922
281 -77.9559 0 4 0.36193
421 -76.199 4 2 0.308711
491 -78.4331 4 2 0.280297
771 -80.0467 2 4 0.575662
4467 -78.7028 1 3 0.575662
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.638841
141 -77.0279 3 4 0.624041
281 -77.9559 0 4 0.36686
421 -76.199 4 2 0.310362
491 -78.4331 4 2 0.284003
771 -80.0467 2 4 0.575871
4467 -78.7028 1 3 0.575871
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.643209
141 -77.0279 3 4 0.62376
281 -77.9559 0 4 0.366834
421 -76.199 4 2 0.310271
491 -78.4331 4 2 0.281761
771 -80.0467 2 4 0.57766
4467 -78.7028 1 3 0.57766
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.640814
141 -77.0279 3 4 0.62364
281 -77.9559 0 4 0.364883
421 -76.199 4 2 0.310377
491 -78.4331 4 2 0.281687
771 -80.0467 2 4 0.578857
4467 -78.7028 1 3 0.578857
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.642236
141 -77.0279 3 4 0.625007
281 -77.9559 0 4 0.36427
421 -76.199 4 2 0.310922
491 -78.4331 4 2 0.28179
771 -80.0467 2 4 0.583221
4467 -78.7028 1 3 0.583221
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.64367
141 -77.0279 3 4 0.62855
281 -77.9559 0 4 0.364465
421 -76.199 4 2 0.312037
491 -78.4331 4 2 0.283455
771 -80.0467 2 4 0.58287
4467 -78.7028 1 3 0.58287
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.646082
141 -77.0279 3 4 0.629313
281 -77.9559 0 4 0.364354
421 -76.199 4 2 0.312326
491 -78.4331 4 2 0.286327
771 -80.0467 2 4 0.582383
4467 -78.7028 1 3 0.582383
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.645099
141 -77.0279 3 4 0.630165
281 -77.9559 0 4 0.369213
421 -76.199 4 2 0.314078
491 -78.4331 4 2 0.284871
771 -80.0467 2 4 0.584662
4467 -78.7028 1 3 0.584662
4628 -73.8692 1 2 0.0173926
71 -76.8794 3 3 0.645428
141 -77.0279 3 4 0.632408
281 -77.9559 0 4 0.368775
