ID  RSSI  Neighbors  Sources  Throughput
239 -84.3388 1 0 0
491 0 2 -1 0
561 0 1 -1 0
239 -77.2215 1 2 0
491 -77.1832 2 1 0
561 -79.5042 1 4 0
239 -77.2215 1 2 1.05596
491 -77.1832 2 1 0
561 -79.5042 1 4 0.0916433
239 -77.2215 1 2 0.887006
491 -77.1832 2 1 0
561 -79.5042 1 4 0.0670916
239 -78.3201 0 2 2.99936
561 -79.5042 0 4 0.0553802
239 -78.3201 0 2 3.52288
561 -79.5042 0 4 0.0458713
239 -78.3201 0 2 3.08535
561 -79.5042 0 4 0.039372
239 -78.3201 0 2 2.58229
561 -79.5042 0 4 0.0354621
239 -78.3201 0 2 3.00842
561 -79.5042 0 4 0.037461
239 -78.3201 0 2 3.12841
561 -79.5042 0 4 0.0333455
239 -78.3201 0 2 2.92968
561 -79.5042 0 4 0.0310459
239 -78.3201 0 2 2.74372
561 -79.5042 0 4 0.0275928
239 -78.3201 0 2 3.06985
561 -79.5042 0 4 0.0266494
239 -78.3201 0 2 2.82104
561 -79.5042 0 4 0.0249864
239 -78.3201 0 2 3.01057
561 -79.5042 0 4 0.0225062
239 -78.3201 0 3 2.782
561 -79.5042 0 4 0.020993
239 -78.3201 0 3 2.87796
561 -79.5042 0 4 0.0198269
239 -78.3201 0 3 2.71105
561 -79.5042 0 4 0.0185483
239 -78.3201 0 3 3.10681
561 -79.5042 0 4 0.0174897
239 -78.3201 0 3 3.8666
561 -79.5042 0 4 0.0166172
239 -78.3201 0 3 4.15463
561 -79.5042 0 4 0.0160476
239 -78.3201 0 3 4.04052
561 -79.5042 0 4 0.0184272
239 -78.3201 0 3 3.94618
561 -79.5042 0 4 0.0202809
239 -78.3201 0 3 3.76045
561 -79.5042 0 4 0.019522
239 -78.3201 0 3 4.07423
561 -79.5042 0 4 0.0186264
239 -78.3201 0 3 4.06637
561 -79.5042 0 4 0.0179139
239 -78.3201 0 3 4.45254
561 -79.5042 0 4 0.0174996
239 -78.3201 0 3 4.42387
561 -79.5042 0 4 0.0166014
239 -78.3201 0 3 4.29666
561 -79.5042 0 4 0.0161063
239 -78.3201 0 3 4.15899
561 -79.5042 0 4 0.0155701
239 -78.3201 0 3 4.37786
561 -79.5042 0 4 0.0171836
239 -78.3201 0 3 4.29545
561 -79.5042 0 4 0.0167056
239 -78.3201 0 3 4.2858
561 -79.5042 0 4 0.01628
239 -78.3201 0 3 4.13271
561 -79.5042 0 4 0.0158203
239 -78.3201 0 3 4.28125
561 -79.5042 0 4 0.0170548
239 -78.3201 0 3 4.46565
561 -79.5042 0 4 0.0167063
239 -78.3201 0 3 4.32845
561 -79.5042 0 4 0.0161083
239 -78.3201 0 3 4.20694
561 -79.5042 0 4 0.0157928
239 -78.3201 0 3 4.11859
561 -79.5042 0 4 0.0152821
239 -78.3201 0 3 4.02797
561 -79.5042 0 4 0.0149662
239 -78.3201 0 3 4.11015
561 -79.5042 0 4 0.0180287
239 -78.3201 0 3 3.97622
561 -79.5042 0 4 0.0175381
239 -78.3201 0 3 4.16797
561 -79.5042 0 4 0.0171627
239 -78.3201 0 3 4.07248
561 -79.5042 0 4 0.0166217
239 -78.3201 0 3 4.23552
561 -79.5042 0 4 0.0161851
239 -78.3201 0 3 4.3519
561 -79.5042 0 4 0.0159403
239 -78.3201 0 3 4.45502
561 -79.5042 0 4 0.0156997
239 -78.3201 0 3 4.37741
561 -79.5042 0 4 0.0151836
239 -78.3201 0 3 4.37551
561 -79.5042 0 4 0.0149839
239 -78.3201 0 3 4.28913
561 -79.5042 0 4 0.0146917
239 -78.3201 0 3 4.34595
561 -79.5042 0 4 0.0156205
239 -78.3201 0 3 4.28607
561 -79.5042 0 4 0.0153186
239 -78.3201 0 3 4.21051
561 -79.5042 0 4 0.0163447
239 -78.3201 0 3 4.15808
561 -79.5042 0 4 0.0159942
239 -78.3201 0 3 4.12278
561 -79.5042 0 4 0.0156987
239 -78.3201 0 3 4.04546
561 -79.5042 0 4 0.0154373
239 -78.3201 0 3 4.0125
561 -79.5042 0 4 0.0163472
239 -78.3201 0 3 3.9319
561 -79.5042 0 4 0.01615
239 -78.3201 0 3 3.98718
561 -79.5042 0 4 0.0158224
239 -78.3201 0 3 4.08898
561 -79.5042 0 4 0.0154612
239 -78.3201 0 3 4.06201
561 -79.5042 0 4 0.0153762
239 -78.3201 0 3 4.02849
561 -79.5042 0 4 0.0150148
239 -78.3201 0 3 4.03716
561 -79.5042 0 4 0.0158926
239 -78.3201 0 3 3.97866
561 -79.5042 0 4 0.0155363
239 -78.3201 0 3 4.07493
561 -79.5042 0 4 0.0162964
239 -78.3201 0 3 4.03718
561 -79.5042 0 4 0.0161743
239 -78.3201 0 3 4.149
561 -79.5042 0 4 0.0158482
239 -78.3201 0 3 4.28719
561 -79.5042 0 4 0.0156369
239 -78.3201 0 3 4.42258
561 -79.5042 0 4 0.0164071
239 -78.3201 0 3 4.34195
561 -79.5042 0 4 0.0161256
239 -78.3201 0 3 4.37585
561 -79.5042 0 4 0.0159541
239 -78.3201 0 3 4.317
561 -79.5042 0 4 0.0156449
239 -78.3201 0 3 4.33744
561 -79.5042 0 4 0.0163411
239 -78.3201 0 3 4.29993
561 -79.5042 0 4 0.016187
239 -78.3201 0 3 4.39252
561 -79.5042 0 4 0.015982
239 -78.3201 0 3 4.40322
561 -79.5042 0 4 0.0157594
239 -78.3201 0 3 4.4374
561 -79.5042 0 4 0.0164313
