ID  RSSI  Neighbors  Sources  Throughput
239 0 1 -1 0
855 0 2 -1 0
1016 -72.7895 1 0 0
239 -78.7466 1 1 0
855 -79.0532 2 2 0
1016 -79.9471 1 4 0
239 -78.7466 1 1 0.778434
855 -79.0532 2 2 0.0725824
1016 -79.9471 1 4 10.3474
239 -78.7466 1 1 1.48645
855 -79.0532 2 2 0.0420625
1016 -79.9471 1 4 17.2296
239 -79.0268 0 2 1.78784
1016 -79.9471 0 4 21.9016
239 -79.0268 0 2 1.7208
1016 -79.9471 0 4 26.3616
239 -79.0268 0 2 2.13246
1016 -79.9471 0 4 27.5911
239 -79.0268 0 2 2.13408
1016 -79.9471 0 4 29.4701
239 -79.0268 0 2 2.05711
1016 -79.9471 0 4 30.8305
239 -79.0268 0 2 1.93825
1016 -79.9471 0 4 32.1549
239 -79.0268 0 2 1.87322
1016 -79.9471 0 4 33.0207
239 -79.0268 0 2 2.37377
1016 -79.9471 0 4 33.5072
239 -79.0268 0 2 4.20073
1016 -79.9471 0 4 31.5162
239 -79.0268 0 2 4.15027
1016 -79.9471 0 4 31.9835
239 -79.0268 0 2 3.99738
1016 -79.9471 0 4 32.8728
239 -79.0268 0 3 4.0115
1016 -79.9471 0 4 33.0443
239 -79.0268 0 3 3.88515
1016 -79.9471 0 4 33.5723
239 -79.0268 0 3 3.85988
1016 -79.9471 0 4 33.7837
239 -79.0268 0 3 3.86034
1016 -79.9471 0 4 34.2701
239 -79.0268 0 3 3.84165
1016 -79.9471 0 4 34.4254
239 -79.0268 0 3 3.74377
1016 -79.9471 0 4 34.7558
239 -79.0268 0 3 3.59136
1016 -79.9471 0 4 35.1745
239 -79.0268 0 3 3.58116
1016 -79.9471 0 4 35.3317
239 -79.0268 0 3 3.54876
1016 -79.9471 0 4 35.4787
239 -79.0268 0 3 3.49616
1016 -79.9471 0 4 35.6574
239 -79.0268 0 3 3.45959
1016 -79.9471 0 4 35.5839
239 -79.0268 0 3 3.76458
1016 -79.9471 0 4 35.592
239 -79.0268 0 3 3.65995
1016 -79.9471 0 4 35.824
239 -79.0268 0 3 3.67593
1016 -79.9471 0 4 35.839
239 -79.0268 0 3 3.55883
1016 -79.9471 0 4 36.1704
239 -79.0268 0 3 3.48306
1016 -79.9471 0 4 36.2903
239 -79.0268 0 3 3.42463
1016 -79.9471 0 4 36.5274
239 -79.0268 0 3 3.34688
1016 -79.9471 0 4 36.6097
239 -79.0268 0 3 3.5757
1016 -79.9471 0 4 36.7209
239 -79.0268 0 3 3.9329
1016 -79.9471 0 4 36.0392
239 -79.0268 0 3 4.12119
1016 -79.9471 0 4 35.3354
239 -79.0268 0 3 4.67463
1016 -79.9471 0 4 35.3419
239 -79.0268 0 3 4.6047
1016 -79.9471 0 4 35.587
239 -79.0268 0 3 4.5039
1016 -79.9471 0 4 35.7232
239 -79.0268 0 3 4.44635
1016 -79.9471 0 4 35.8746
239 -79.0268 0 3 4.36118
1016 -79.9471 0 4 35.9473
239 -79.0268 0 3 4.31342
1016 -79.9471 0 4 36.1082
239 -79.0268 0 3 4.30736
1016 -79.9471 0 4 36.2109
239 -79.0268 0 3 4.22989
1016 -79.9471 0 4 36.286
239 -79.0268 0 3 4.18353
1016 -79.9471 0 4 36.3445
239 -79.0268 0 3 4.12558
1016 -79.9471 0 4 36.4999
239 -79.0268 0 3 4.0338
1016 -79.9471 0 4 36.58
239 -79.0268 0 3 3.99663
1016 -79.9471 0 4 36.7209
239 -79.0268 0 3 3.88362
1016 -79.9471 0 4 36.8593
239 -79.0268 0 3 3.8198
1016 -79.9471 0 4 36.9358
239 -79.0268 0 3 3.75834
1016 -79.9471 0 4 37.0233
239 -79.0268 0 3 4.21457
1016 -79.9471 0 4 36.3536
239 -79.0268 0 3 4.61089
1016 -79.9471 0 4 36.1551
239 -79.0268 0 3 5.14021
1016 -79.9471 0 4 35.5121
239 -79.0268 0 3 5.46942
1016 -79.9471 0 4 35.423
239 -79.0268 0 3 5.63909
1016 -79.9471 0 4 35.2571
239 -79.0268 0 3 6.07241
1016 -79.9471 0 4 34.8495
239 -79.0268 0 3 6.03235
1016 -79.9471 0 4 34.8994
239 -79.0268 0 3 5.9378
1016 -79.9471 0 4 35.0105
239 -79.0268 0 3 5.84836
1016 -79.9471 0 4 35.1228
239 -79.0268 0 3 5.83654
1016 -79.9471 0 4 35.1951
239 -79.0268 0 3 5.75731
1016 -79.9471 0 4 35.27
239 -79.0268 0 3 5.64043
1016 -79.9471 0 4 35.3922
239 -79.0268 0 3 5.55613
1016 -79.9471 0 4 35.4639
239 -79.0268 0 3 5.52407
1016 -79.9471 0 4 35.5935
239 -79.0268 0 3 5.42801
1016 -79.9471 0 4 35.4978
239 -79.0268 0 3 5.5856
1016 -79.9471 0 4 35.4901
239 -79.0268 0 3 5.52809
1016 -79.9471 0 4 35.5706
239 -79.0268 0 3 5.47601
1016 -79.9471 0 4 35.6404
239 -79.0268 0 3 5.38798
1016 -79.9471 0 4 35.743
239 -79.0268 0 3 5.36495
1016 -79.9471 0 4 35.7866
239 -79.0268 0 3 5.32398
1016 -79.9471 0 4 35.8359
239 -79.0268 0 3 5.29185
1016 -79.9471 0 4 35.8926
239 -79.0268 0 3 5.24572
1016 -79.9471 0 4 35.9665
239 -79.0268 0 3 5.19562
1016 -79.9471 0 4 36.0202
239 -79.0268 0 3 5.16608
1016 -79.9471 0 4 36.0783
239 -79.0268 0 3 5.13282
1016 -79.9471 0 4 36.1539
239 -79.0268 0 3 5.09733
1016 -79.9471 0 4 36.1679
239 -79.0268 0 3 5.06775
1016 -79.9471 0 4 36.2225
239 -79.0268 0 3 5.02503
1016 -79.9471 0 4 36.2891
239 -79.0268 0 3 5.10126
1016 -79.9471 0 4 36.2108
239 -79.0268 0 3 5.09529
1016 -79.9471 0 4 36.2138
239 -79.0268 0 3 5.0824
1016 -79.9471 0 4 36.2473
239 -79.0268 0 3 5.07043
1016 -79.9471 0 4 36.297
239 -79.0268 0 3 5.09255
1016 -79.9471 0 4 36.2568
239 -79.0268 0 3 5.05683
1016 -79.9471 0 4 36.311
239 -79.0268 0 3 5.24938
1016 -79.9471 0 4 36.1058
239 -79.0268 0 3 5.35263
1016 -79.9471 0 4 36.029
239 -79.0268 0 3 5.56059
1016 -79.9471 0 4 35.8369
239 -79.0268 0 3 5.79751
1016 -79.9471 0 4 35.5053
239 -79.0268 0 3 6.10486
1016 -79.9471 0 4 35.2282
239 -79.0268 0 3 6.09415
1016 -79.9471 0 4 35.2796
239 -79.0268 0 3 6.0412
1016 -79.9471 0 4 35.3115
239 -79.0268 0 3 6.19319
1016 -79.9471 0 4 35.0688
239 -79.0268 0 3 6.43532
1016 -79.9471 0 4 34.8697
239 -79.0268 0 3 6.64187
1016 -79.9471 0 4 34.711
239 -79.0268 0 3 6.56877
1016 -79.9471 0 4 34.7883
239 -79.0268 0 3 6.55134
1016 -79.9471 0 4 34.8456
239 -79.0268 0 3 6.51921
1016 -79.9471 0 4 34.8849
239 -79.0268 0 3 6.48204
1016 -79.9471 0 4 34.9283
239 -79.0268 0 3 6.43625
1016 -79.9471 0 4 34.9866
239 -79.0268 0 3 6.35576
1016 -79.9471 0 4 35.0686
239 -79.0268 0 3 6.29616
1016 -79.9471 0 4 35.123
239 -79.0268 0 3 6.27253
1016 -79.9471 0 4 35.2034
239 -79.0268 0 3 6.2073
1016 -79.9471 0 4 35.2701
239 -79.0268 0 3 6.18485
1016 -79.9471 0 4 35.3042
239 -79.0268 0 3 6.20006
1016 -79.9471 0 4 35.2741
239 -79.0268 0 3 6.17562
1016 -79.9471 0 4 35.2996
239 -79.0268 0 3 6.14178
1016 -79.9471 0 4 35.3544
239 -79.0268 0 3 6.10573
1016 -79.9471 0 4 35.381
239 -79.0268 0 3 6.1488
1016 -79.9471 0 4 35.3391
239 -79.0268 0 3 6.3165
1016 -79.9471 0 4 35.198
239 -79.0268 0 3 6.34404
1016 -79.9471 0 4 35.1675
239 -79.0268 0 3 6.2728
1016 -79.9471 0 4 35.2096
239 -79.0268 0 3 6.24633
1016 -79.9471 0 4 35.2448
239 -79.0268 0 3 6.19257
1016 -79.9471 0 4 35.3084
239 -79.0268 0 3 6.15454
1016 -79.9471 0 4 35.3687
239 -79.0268 0 3 6.14816
1016 -79.9471 0 4 35.3828
239 -79.0268 0 3 6.0965
1016 -79.9471 0 4 35.4496
239 -79.0268 0 3 6.05922
1016 -79.9471 0 4 35.5178
239 -79.0268 0 3 6.01319
1016 -79.9471 0 4 35.5565
239 -79.0268 0 3 6.1676
1016 -79.9471 0 4 35.4078
239 -79.0268 0 3 6.33034
1016 -79.9471 0 4 35.2298
239 -79.0268 0 3 6.30177
1016 -79.9471 0 4 35.2477
239 -79.0268 0 3 6.38174
1016 -79.9471 0 4 35.174
239 -79.0268 0 3 6.63672
1016 -79.9471 0 4 34.9148
239 -79.0268 0 3 6.71293
1016 -79.9471 0 4 34.8923
239 -79.0268 0 3 6.67565
1016 -79.9471 0 4 34.9229
239 -79.0268 0 3 6.6211
1016 -79.9471 0 4 34.952
239 -79.0268 0 3 6.60317
1016 -79.9471 0 4 34.9912
239 -79.0268 0 3 6.57834
1016 -79.9471 0 4 35.0154
239 -79.0268 0 3 6.52266
1016 -79.9471 0 4 35.0803
239 -79.0268 0 3 6.48395
1016 -79.9471 0 4 35.1358
239 -79.0268 0 3 6.45043
1016 -79.9471 0 4 35.1858
239 -79.0268 0 3 6.39868
1016 -79.9471 0 4 35.2278
239 -79.0268 0 3 6.37728
1016 -79.9471 0 4 35.3022
239 -79.0268 0 3 6.32385
1016 -79.9471 0 4 35.3332
239 -79.0268 0 3 6.29177
1016 -79.9471 0 4 35.3962
239 -79.0268 0 3 6.2466
1016 -79.9471 0 4 35.4398
239 -79.0268 0 3 6.20609
