ID  RSSI  Neighbors  Sources  Throughput
66 -79.6143 2 1 0
136 0 3 -1 0
206 -78.0387 3 1 0
276 0 3 -1 0
346 -76.3481 2 0 0
416 -78.7929 3 0 0
486 -79.3869 4 1 0
556 -81.4228 4 0 0
626 -75.0868 4 0 0
696 -80.7799 3 0 0
766 -77.5944 2 0 0
836 0 3 -1 0
3846 0 3 -1 0
4007 -80.1264 3 0 0
4168 -78.6007 2 1 0
66 -79.5241 2 2 0
136 -75.5795 3 0 0
206 -78.0387 3 1 0
276 -79.3102 3 2 0
346 -78.4079 2 1 0
416 -77.9168 3 3 0
486 -79.3869 4 1 0
556 -78.4277 4 1 0
626 -75.0868 4 0 0
696 -79.6536 3 2 0
766 -77.5944 2 0 0
836 -79.2213 3 2 0
3846 -79.2364 3 2 0
4007 -79.104 3 2 0
4168 -78.6007 2 1 0
66 -79.5241 2 2 0
136 -75.5795 3 0 0
206 -78.0387 3 1 0
276 -79.3102 3 2 0.875775
346 -78.4079 2 1 5.55272
416 -77.9168 3 3 7.50679
486 -79.3869 4 1 0
556 -78.4277 4 1 9.46935
626 -75.0868 4 0 0
696 -79.6536 3 2 2.07623
766 -77.5944 2 0 0
836 -79.2213 3 2 1.75818
3846 -79.2364 3 2 0
4007 -79.104 3 2 0.877485
4168 -78.6007 2 1 4.22253
66 -79.5241 2 2 0
136 -75.5795 3 0 0
206 -78.0387 3 1 0
276 -79.3102 3 2 0.674946
346 -78.4079 2 1 4.36495
416 -77.9168 3 3 5.40532
486 -79.3869 4 1 0
556 -78.4277 4 1 6.48893
626 -75.0868 4 0 0
696 -79.6536 3 2 1.35029
766 -77.5944 2 0 0
836 -79.2213 3 2 1.31786
3846 -79.2364 3 2 0
4007 -79.104 3 2 0.753378
4168 -78.6007 2 1 3.39226
136 -78.7671 2 1 0
206 -78.0387 3 1 0
276 -79.3102 3 2 2.08673
346 -78.4079 2 1 3.74488
416 -79.2262 2 4 7.51217
486 -79.3869 4 1 0
556 -78.4277 4 1 36.4343
626 -75.0868 4 0 0
696 -79.6536 3 2 1.1215
766 -77.5944 2 0 0
836 -79.2213 3 2 4.03967
3846 -79.2364 3 2 0
4007 -79.104 3 2 0.522633
4168 -78.6007 2 1 4.02306
136 -78.7671 2 1 0
206 -78.0387 3 1 0
276 -79.3102 3 2 1.689
346 -78.4079 2 1 2.98099
416 -79.2262 2 4 6.02114
486 -79.3869 4 1 0
556 -78.4277 4 1 34.0418
626 -75.0868 4 0 0
696 -79.6536 3 2 0.878175
766 -77.5944 2 0 0
836 -79.2213 3 2 3.34139
3846 -79.2364 3 2 0.945194
4007 -79.104 3 2 0.435199
4168 -78.6007 2 1 3.70705
136 -78.7671 2 1 0
206 -78.0387 3 1 0
276 -79.3102 3 2 1.78925
346 -78.4079 2 1 3.23716
416 -79.2262 2 4 8.29191
486 -79.3869 4 1 0
556 -78.4277 4 1 32.4134
626 -75.0868 4 0 0
696 -79.6536 3 2 2.7832
766 -77.5944 2 0 0
836 -79.2213 3 2 3.33331
3846 -79.2364 3 2 2.26402
4007 -79.104 3 2 0.372582
4168 -78.6007 2 1 2.91901
136 -78.7671 2 1 0
206 -78.0387 3 1 0
276 -79.3102 3 2 1.65305
346 -78.4079 2 1 2.96145
416 -79.2262 2 4 6.99417
486 -79.3869 4 1 0
556 -78.4277 4 1 27.1441
626 -75.0868 4 0 0
696 -79.6536 3 2 2.20105
766 -77.5944 2 0 0
836 -79.2213 3 2 3.10434
3846 -79.2364 3 2 1.8972
4007 -79.104 3 2 0.319954
4168 -78.6007 2 1 2.62406
136 -78.7671 2 1 0
206 -78.0387 3 1 0
276 -79.3102 3 2 1.70486
346 -78.4079 2 1 3.22184
416 -79.2262 2 4 8.09739
486 -79.3869 4 1 0
556 -78.4277 4 1 36.0889
626 -75.0868 4 0 0
696 -79.6536 3 2 2.53321
766 -77.5944 2 0 0
836 -79.2213 3 2 2.87542
3846 -79.2364 3 2 1.76205
4007 -79.104 3 2 0.282074
4168 -78.6007 2 1 2.38206
136 -78.7671 2 1 0
206 -78.0387 3 1 0
276 -79.3102 3 2 1.52741
346 -78.4079 2 1 2.9101
416 -79.2262 2 4 7.39655
486 -79.3869 4 1 0
556 -78.4277 4 1 33.3887
626 -75.0868 4 0 0
696 -79.6536 3 2 2.27476
766 -77.5944 2 0 0
836 -79.2213 3 2 2.54006
3846 -79.2364 3 2 1.52365
4007 -79.104 3 2 0.253651
4168 -78.6007 2 1 2.07151
206 -78.0387 2 1 0
276 -79.3102 3 2 1.41243
346 -78.4079 2 1 3.24781
416 -79.2262 2 4 7.57547
486 -79.3869 3 1 0
556 -78.4277 4 1 30.8224
626 -75.0868 4 0 0
696 -79.6536 3 2 2.75438
766 -77.5944 2 0 0
836 -79.2213 3 2 3.27263
3846 -79.2364 3 2 1.89409
4007 -79.104 3 2 0.230695
4168 -78.6007 2 1 2.75171
206 -78.0387 2 1 0
276 -79.3102 3 2 1.26651
346 -78.4079 2 1 2.96592
416 -79.2262 2 4 6.92596
486 -79.3869 3 1 0
556 -78.4277 4 1 26.7486
626 -75.0868 4 0 0
696 -79.6536 3 2 2.54416
766 -77.5944 2 0 0
836 -79.2213 3 2 2.94462
3846 -79.2364 3 2 1.67456
4007 -79.104 3 2 0.211812
4168 -78.6007 2 1 2.52032
206 -78.0387 2 1 1.82514
276 -79.3102 3 2 1.18077
346 -78.4079 2 1 3.29217
416 -79.2262 2 4 7.9899
486 -79.3869 3 1 0
556 -78.4277 4 1 32.7583
626 -75.0868 4 0 0
696 -79.6536 3 2 2.32885
766 -77.5944 2 0 0
836 -79.2213 3 2 3.01593
3846 -79.2364 3 2 1.54785
4007 -79.104 3 2 0.193003
4168 -78.6007 2 1 2.60527
206 -78.0387 2 1 17.9587
276 -79.3102 3 2 1.13054
346 -78.4079 2 1 3.04767
416 -79.2262 2 4 7.18977
486 -79.3869 3 1 0
556 -78.4277 4 1 31.0152
626 -75.0868 4 0 0
696 -79.6536 3 2 2.20279
766 -77.5944 2 0 0
836 -79.2213 3 2 2.72805
3846 -79.2364 3 2 1.43952
4007 -79.104 3 2 0.182709
4168 -78.6007 2 1 2.40849
206 -78.0387 2 1 18.2496
276 -79.3102 2 2 1.02128
346 -78.4079 2 1 5.40144
416 -79.2262 1 4 7.67756
486 -79.3869 3 1 0
556 -78.4277 3 1 31.0852
626 -75.0868 4 0 0
696 -79.6536 1 2 2.37516
766 -77.5944 2 0 0
836 -79.2213 2 2 2.6918
3846 -79.2364 3 2 1.67315
4007 -79.104 2 2 0.1734
4168 -78.6007 2 1 2.18513
206 -78.0387 2 1 38.8293
276 -79.3102 3 2 0.968785
346 -78.4079 2 1 5.18398
416 -79.2262 2 4 7.31692
486 -79.3869 3 1 0
556 -78.4277 4 1 28.5731
626 -75.0868 4 0 0
696 -79.6536 3 2 2.24388
766 -77.5944 2 0 0
836 -79.2213 3 2 2.56399
3846 -79.2364 3 2 1.58646
4007 -79.104 3 2 0.159692
4168 -78.6007 2 1 2.10582
206 -78.0801 2 2 37.951
276 -79.3102 3 2 1.03247
346 -78.4079 2 1 4.89889
416 -79.2262 1 4 7.71651
556 -78.4277 3 1 37.9346
626 -75.0868 4 0 0
696 -79.6536 3 2 2.1092
766 -77.5944 2 0 0
836 -79.2213 2 2 2.3629
3846 -79.2364 3 2 1.47375
4007 -79.104 3 2 0.147642
4168 -78.6007 2 1 2.66666
206 -78.0801 2 2 36.1063
276 -79.3102 3 2 0.98767
346 -78.4079 2 1 4.63365
416 -79.2262 1 4 7.16092
556 -78.4277 3 1 35.3324
626 -75.0868 4 0 0
696 -79.6536 3 2 1.97668
766 -77.5944 2 0 0
836 -79.2213 2 2 2.26515
3846 -79.2364 3 2 1.42538
4007 -79.104 3 2 0.141762
4168 -78.6007 2 1 2.55456
206 -78.0801 2 2 35.3105
276 -79.3102 3 2 0.931805
346 -78.4079 2 1 4.52265
416 -79.2262 1 4 7.03708
556 -78.4277 3 1 36.7024
626 -75.0868 4 0 0
696 -79.6536 3 2 2.12518
766 -77.5944 2 0 0
836 -79.2213 2 2 2.67931
3846 -79.2364 3 2 1.99408
4007 -79.104 3 2 0.133725
4168 -78.6007 2 1 2.39151
206 -78.0801 2 2 34.1451
276 -79.3102 3 2 0.887146
346 -78.4079 2 1 4.1988
416 -79.2262 1 4 6.63234
556 -78.4277 3 1 34.869
