ID  RSSI  Neighbors  Sources  Throughput
66 -79.6143 2 1 0
136 0 3 -1 0
206 -78.0387 3 1 0
276 0 3 -1 0
346 -76.3481 2 0 0
416 -78.7929 3 0 0
486 -79.3869 4 1 0
556 -81.4228 4 0 0
626 -75.0868 4 0 0
696 -80.7799 3 0 0
766 -77.5944 2 0 0
836 0 3 -1 0
3846 0 3 -1 0
4007 -80.1264 3 0 0
4168 -78.6007 2 1 0
66 -79.5241 2 2 0
136 -75.5795 3 0 0
206 -78.0387 3 1 0
276 -79.3102 3 2 0
346 -78.4079 2 1 0
416 -77.9168 3 3 0
486 -79.3869 4 1 0
556 -78.4277 4 1 0
626 -75.0868 4 0 0
696 -79.6536 3 2 0
766 -77.5944 2 0 0
836 -79.2213 3 2 0
3846 -79.2364 3 2 0
4007 -79.104 3 2 0
4168 -78.6007 2 1 0
66 -79.5241 2 2 1.52998
136 -75.5795 3 0 0
206 -78.0387 3 1 0.649851
276 -79.3102 3 2 0.689819
346 -78.4079 2 1 0
416 -77.9168 3 3 0
486 -79.3869 4 1 0
556 -78.4277 4 1 3.2131
626 -75.0868 4 0 0
696 -79.6536 3 2 0
766 -77.5944 2 0 0
836 -79.2213 3 2 0.75729
3846 -79.2364 3 2 16.9641
4007 -79.104 3 2 1.30502
4168 -78.6007 2 1 19.8956
66 -79.5241 2 2 1.04191
136 -75.5795 3 0 0
206 -78.0387 3 1 0.518488
276 -79.3102 3 2 0.497411
346 -78.4079 2 1 0
416 -77.9168 3 3 0
486 -79.3869 4 1 0
556 -78.4277 4 1 2.86012
626 -75.0868 4 0 0
696 -79.6536 3 2 0
766 -77.5944 2 0 0
836 -79.2213 3 2 0.485304
3846 -79.2364 3 2 12.7766
4007 -79.104 3 2 0.974101
4168 -78.6007 2 1 15.2087
66 -79.5241 1 2 0.893049
206 -78.0387 2 1 3.60293
276 -79.3102 3 2 0.420511
346 -78.4079 2 1 0
416 -77.9168 3 3 7.17728
486 -79.3869 3 1 0
556 -78.4277 4 1 2.08838
626 -75.0868 4 0 0
696 -79.6536 3 2 0
766 -77.5944 2 0 0
836 -79.2213 3 2 0.400484
3846 -79.2364 3 2 9.48921
4007 -79.104 3 2 0.807285
4168 -78.6007 2 1 24.3966
66 -79.5241 1 2 0.647497
206 -78.0387 2 1 3.02014
276 -79.3102 3 2 0.327389
346 -78.4079 2 1 0
416 -77.9168 3 3 5.81607
486 -79.3869 3 1 0
556 -78.4277 4 1 1.81755
626 -75.0868 4 0 0
696 -79.6536 3 2 0
766 -77.5944 2 0 0
836 -79.2213 3 2 0.333702
3846 -79.2364 3 2 7.80453
4007 -79.104 3 2 0.645195
4168 -78.6007 2 1 20.4333
66 -79.5241 1 2 1.16982
206 -78.0387 2 1 4.1093
276 -79.3102 3 2 0.278344
346 -78.4079 2 1 0
416 -77.9168 3 3 6.70213
486 -79.3869 3 1 0
556 -78.4277 4 1 3.02638
626 -75.0868 4 0 0
696 -79.6536 3 2 0.587058
766 -77.5944 2 0 0
836 -79.2213 3 2 0.562119
3846 -79.2364 3 2 17.725
4007 -79.104 3 2 0.562506
4168 -78.6007 2 1 17.1338
66 -79.5241 1 2 0.971624
206 -78.0387 2 1 3.68748
276 -79.3102 3 2 0.243447
346 -78.4079 2 1 0
416 -77.9168 3 3 6.0013
486 -79.3869 3 1 0
556 -78.4277 4 1 2.46472
626 -75.0868 4 0 0
696 -79.6536 3 2 0.490087
766 -77.5944 2 0 0
836 -79.2213 3 2 0.484903
3846 -79.2364 3 2 14.9637
4007 -79.104 3 2 0.494105
4168 -78.6007 2 1 15.3139
66 -79.5241 1 2 1.34029
206 -78.0387 2 1 3.91064
276 -79.3102 3 2 0.429915
346 -78.4079 2 1 0
416 -77.9168 3 3 6.60288
486 -79.3869 3 1 0
556 -78.4277 4 1 5.99145
626 -75.0868 4 0 0
696 -79.6536 3 2 0.430573
766 -77.5944 2 0 0
836 -79.2213 3 2 0.429269
3846 -79.2364 3 2 15.1909
4007 -79.104 3 2 0.430791
4168 -78.6007 2 1 14.1715
66 -79.5241 1 2 1.18894
206 -78.0387 2 1 3.65865
276 -79.3102 3 2 0.393643
346 -78.4079 2 1 0
416 -77.9168 3 3 5.66956
486 -79.3869 3 1 0
556 -78.4277 4 1 5.71457
626 -75.0868 4 0 0
696 -79.6536 3 2 0.387383
766 -77.5944 2 0 0
836 -79.2213 3 2 0.386744
3846 -79.2364 3 2 13.3685
4007 -79.104 3 2 0.402033
4168 -78.6007 2 1 12.8576
66 -79.5241 1 2 1.29108
206 -78.0387 2 1 5.51308
276 -79.562 2 3 0.367563
416 -77.9168 3 3 6.84678
486 -79.3869 3 1 0
556 -78.4277 4 1 6.2247
626 -75.0868 4 0 0
696 -79.6536 2 2 0.543328
766 -77.5944 2 0 0
836 -79.2213 3 2 0.351156
3846 -79.2364 3 2 12.3137
4007 -79.104 3 2 0.37207
4168 -78.6007 2 1 21.5821
66 -79.5241 1 2 1.12753
206 -78.0387 2 1 5.14085
276 -79.562 2 3 0.323727
416 -77.9168 3 3 6.15871
486 -79.3869 3 1 0
556 -78.4277 4 1 5.68614
626 -75.0868 4 0 0
696 -79.6536 2 2 0.483711
766 -77.5944 2 0 0
836 -79.2213 3 2 0.328324
3846 -79.2364 3 2 11.6641
4007 -79.104 3 2 0.335264
4168 -78.6007 2 1 19.1793
66 -79.5241 1 2 1.21134
206 -78.0387 2 1 4.8039
276 -79.562 2 3 0.297775
416 -77.9168 3 3 6.95961
486 -79.3869 3 1 0
556 -78.4277 4 1 6.40734
626 -75.0868 4 0 0
696 -79.6536 2 2 0.462713
766 -77.5944 2 0 0
836 -79.2213 3 2 0.451821
3846 -79.2364 3 2 12.6787
4007 -79.104 3 2 0.309939
4168 -78.6007 2 1 20.4379
66 -79.5241 1 2 1.11429
206 -78.0387 2 1 4.53463
276 -79.562 2 3 0.28347
416 -77.9168 3 3 6.60024
486 -79.3869 3 1 0
556 -78.4277 4 1 5.87462
626 -75.0868 4 0 0
696 -79.6536 2 2 0.418918
766 -77.5944 2 0 0
836 -79.2213 3 2 0.420045
3846 -79.2364 3 2 11.9403
4007 -79.104 3 2 0.280345
4168 -78.6007 2 1 18.8861
66 -79.5241 1 2 1.54675
206 -78.0387 2 1 4.49192
276 -79.562 2 3 0.52306
416 -77.9168 3 3 7.53965
486 -79.3869 3 1 0
556 -78.4277 4 1 6.29608
626 -75.0868 4 0 0
696 -79.6536 2 2 0.395315
766 -77.5944 2 0 0
836 -79.2213 3 2 0.388537
3846 -79.2364 3 2 11.5962
4007 -79.104 3 2 0.26165
4168 -78.6007 2 1 18.4637
66 -79.5241 1 2 1.46486
206 -78.0387 2 1 4.12924
276 -79.562 2 3 0.491837
416 -77.9168 3 3 6.97187
486 -79.3869 3 1 0
556 -78.4277 4 1 5.90211
626 -75.0868 4 0 0
696 -79.6536 2 2 0.365977
766 -77.5944 2 0 0
836 -79.2213 3 2 0.361465
3846 -79.2364 3 2 10.9092
4007 -79.104 3 2 0.244754
4168 -78.6007 2 1 17.5604
66 -79.5241 1 2 1.47935
206 -78.0387 2 1 5.45431
276 -79.562 2 3 0.460392
416 -77.9168 2 3 8.0259
556 -78.3837 3 2 7.31589
626 -75.0868 4 0 0
696 -79.6536 2 2 0.343522
766 -77.5944 2 0 0
836 -79.2213 2 2 0.343444
3846 -79.2364 3 2 10.5789
4007 -79.104 3 2 0.229785
4168 -78.6007 2 1 22.8084
66 -79.5241 1 2 1.42703
206 -78.0387 2 1 6.17089
276 -79.562 2 3 0.431169
416 -77.9168 2 3 7.5835
556 -78.3837 3 2 7.55065
626 -75.0868 4 0 0
696 -79.6536 2 2 0.324657
766 -77.5944 2 0 0
836 -79.2213 2 2 0.331602
3846 -79.2364 3 2 9.84326
4007 -79.104 3 2 0.222448
4168 -78.6007 2 1 21.781
66 -79.5241 1 2 1.43486
206 -78.0387 2 1 6.3362
276 -79.562 2 3 0.411069
416 -77.9168 2 3 8.8248
556 -78.3837 3 2 10.1495
626 -75.0868 4 0 0
696 -79.6536 2 2 0.413308
766 -77.5944 2 0 0
836 -79.2213 2 2 0.313023
3846 -79.2364 3 2 10.0731
4007 -79.104 3 2 0.204934
4168 -78.6007 2 1 21.1191
66 -79.5241 1 2 1.35294
206 -78.0387 2 1 5.88477
276 -79.562 2 3 0.38944
416 -77.9168 2 3 8.2092
