ID  RSSI  Neighbors  Sources  Throughput
239 0 1 -1 0
855 0 2 -1 0
1016 -72.7895 1 0 0
239 -78.7466 1 1 0
855 -79.0532 2 2 0
1016 -79.9471 1 4 0
239 -78.7466 1 1 0.112822
855 -79.0532 2 2 0.127441
1016 -79.9471 1 4 0.240512
239 -78.7466 1 1 0.166713
855 -79.0532 2 2 0.186987
1016 -79.9471 1 4 0.371832
855 -79.9735 1 3 0.221725
1016 -79.9471 1 4 0.45257
855 -79.9735 1 3 0.300069
1016 -79.9471 1 4 0.487354
855 -79.9735 1 3 0.367712
1016 -79.9471 1 4 0.522743
855 -79.9735 1 3 0.417224
1016 -79.9471 1 4 0.546543
855 -79.9735 1 3 0.457224
1016 -79.9471 1 4 0.583109
855 -79.9735 1 3 0.468471
1016 -79.9471 1 4 0.590999
855 -79.9735 1 3 0.494617
1016 -79.9471 1 4 0.600427
855 -79.9735 1 3 0.508801
1016 -79.9471 1 4 0.612481
855 -79.9735 1 3 0.527748
1016 -79.9471 1 4 0.614738
855 -79.9735 1 3 0.541156
1016 -79.9471 1 4 0.619827
855 -79.9735 1 3 0.551402
1016 -79.9471 1 4 0.632566
855 -79.9735 1 3 0.560377
1016 -79.9471 1 4 0.640098
855 -79.9735 1 3 0.566446
1016 -79.9471 1 4 0.64121
855 -79.9735 1 3 0.574906
1016 -79.9471 1 4 0.642515
855 -79.9735 1 3 0.586037
1016 -79.9471 1 4 0.64541
855 -79.9735 1 3 0.593005
1016 -79.9471 1 4 0.650807
855 -79.9735 1 3 0.597681
1016 -79.9471 1 4 0.653631
855 -79.9735 1 3 0.602107
1016 -79.9471 1 4 0.657153
855 -79.9735 1 3 0.607592
1016 -79.9471 1 4 0.66108
855 -79.9735 1 3 0.609909
1016 -79.9471 1 4 0.664835
855 -79.9735 1 3 0.615108
1016 -79.9471 1 4 0.666003
855 -79.9735 1 3 0.618491
1016 -79.9471 1 4 0.668083
855 -79.9735 1 3 0.620656
1016 -79.9471 1 4 0.670368
855 -79.9735 1 3 0.625188
1016 -79.9471 1 4 0.670375
855 -79.9735 1 3 0.625201
1016 -79.9471 1 4 0.673352
855 -79.9735 1 3 0.627914
1016 -79.9471 1 4 0.672408
855 -79.9735 1 3 0.632287
1016 -79.9471 1 4 0.675835
855 -79.9735 1 3 0.633984
1016 -79.9471 1 4 0.676978
855 -79.9735 1 3 0.63517
1016 -79.9471 1 4 0.679763
855 -79.9735 1 3 0.639728
1016 -79.9471 1 4 0.678107
855 -79.9735 1 3 0.638002
1016 -79.9471 1 4 0.681149
855 -79.9735 1 3 0.642614
1016 -79.9471 1 4 0.680735
855 -79.9735 1 3 0.643268
1016 -79.9471 1 4 0.680785
855 -79.9735 1 3 0.645706
1016 -79.9471 1 4 0.683814
855 -79.9735 1 3 0.648291
1016 -79.9471 1 4 0.685106
855 -79.9735 1 3 0.64923
1016 -79.9471 1 4 0.68611
855 -79.9735 1 3 0.649616
1016 -79.9471 1 4 0.685837
855 -79.9735 1 3 0.65062
1016 -79.9471 1 4 0.687095
855 -79.9735 1 3 0.653484
1016 -79.9471 1 4 0.687919
855 -79.9735 1 3 0.653272
1016 -79.9471 1 4 0.687288
855 -79.9735 1 3 0.653927
1016 -79.9471 1 4 0.689099
855 -79.9735 1 3 0.657223
1016 -79.9471 1 4 0.69031
855 -79.9735 1 3 0.6564
1016 -79.9471 1 4 0.689428
855 -79.9735 1 3 0.658171
1016 -79.9471 1 4 0.690335
855 -79.9735 1 3 0.658401
1016 -79.9471 1 4 0.69001
855 -79.9735 1 3 0.660004
1016 -79.9471 1 4 0.689982
855 -79.9735 1 3 0.660427
1016 -79.9471 1 4 0.691488
855 -79.9735 1 3 0.661263
1016 -79.9471 1 4 0.693267
855 -79.9735 1 3 0.6623
1016 -79.9471 1 4 0.692427
855 -79.9735 1 3 0.664587
1016 -79.9471 1 4 0.692134
855 -79.9735 1 3 0.664394
1016 -79.9471 1 4 0.694181
855 -79.9735 1 3 0.665573
1016 -79.9471 1 4 0.69346
855 -79.9735 1 3 0.665274
1016 -79.9471 1 4 0.695198
855 -79.9735 1 3 0.667419
1016 -79.9471 1 4 0.69425
855 -79.9735 1 3 0.667512
1016 -79.9471 1 4 0.695258
855 -79.9735 1 3 0.668536
1016 -79.9471 1 4 0.695427
855 -79.9735 1 3 0.668403
1016 -79.9471 1 4 0.69558
855 -79.9735 1 3 0.669107
1016 -79.9471 1 4 0.696283
855 -79.9735 1 3 0.6697
1016 -79.9471 1 4 0.697542
855 -79.9735 1 3 0.669708
1016 -79.9471 1 4 0.696554
855 -79.9735 1 3 0.671437
1016 -79.9471 1 4 0.698216
855 -79.9735 1 3 0.671231
1016 -79.9471 1 4 0.697195
855 -79.9735 1 3 0.672023
1016 -79.9471 1 4 0.697744
855 -79.9735 1 3 0.672483
1016 -79.9471 1 4 0.698384
855 -79.9735 1 3 0.672516
1016 -79.9471 1 4 0.69861
855 -79.9735 1 3 0.673529
1016 -79.9471 1 4 0.698202
855 -79.9735 1 3 0.673462
1016 -79.9471 1 4 0.6992
855 -79.9735 1 3 0.674939
1016 -79.9471 1 4 0.70006
855 -79.9735 1 3 0.674558
1016 -79.9471 1 4 0.69985
855 -79.9735 1 3 0.67447
1016 -79.9471 1 4 0.699362
855 -79.9735 1 3 0.674668
1016 -79.9471 1 4 0.701021
855 -79.9735 1 3 0.675573
1016 -79.9471 1 4 0.700914
855 -79.9735 1 3 0.676211
1016 -79.9471 1 4 0.701282
855 -79.9735 1 3 0.676165
1016 -79.9471 1 4 0.700743
855 -79.9735 1 3 0.676849
1016 -79.9471 1 4 0.700592
855 -79.9735 1 3 0.678071
1016 -79.9471 1 4 0.700272
855 -79.9735 1 3 0.677469
1016 -79.9471 1 4 0.701667
855 -79.9735 1 3 0.67769
1016 -79.9471 1 4 0.70186
855 -79.9735 1 3 0.677936
1016 -79.9471 1 4 0.702076
855 -79.9735 1 3 0.679096
1016 -79.9471 1 4 0.701596
855 -79.9735 1 3 0.679174
1016 -79.9471 1 4 0.701822
855 -79.9735 1 3 0.679656
1016 -79.9471 1 4 0.702032
855 -79.9735 1 3 0.679623
1016 -79.9471 1 4 0.702779
855 -79.9735 1 3 0.680718
1016 -79.9471 1 4 0.703373
855 -79.9735 1 3 0.68106
1016 -79.9471 1 4 0.703506
855 -79.9735 1 3 0.681253
1016 -79.9471 1 4 0.702793
855 -79.9735 1 3 0.681293
1016 -79.9471 1 4 0.702669
855 -79.9735 1 3 0.680629
1016 -79.9471 1 4 0.702764
855 -79.9735 1 3 0.681548
1016 -79.9471 1 4 0.704151
855 -79.9735 1 3 0.681708
1016 -79.9471 1 4 0.704217
855 -79.9735 1 3 0.681994
1016 -79.9471 1 4 0.704261
855 -79.9735 1 3 0.682397
1016 -79.9471 1 4 0.703862
855 -79.9735 1 3 0.682496
1016 -79.9471 1 4 0.703722
855 -79.9735 1 3 0.6823
1016 -79.9471 1 4 0.703307
855 -79.9735 1 3 0.683418
1016 -79.9471 1 4 0.704946
855 -79.9735 1 3 0.683455
1016 -79.9471 1 4 0.704113
855 -79.9735 1 3 0.68339
1016 -79.9471 1 4 0.704226
855 -79.9735 1 3 0.683342
1016 -79.9471 1 4 0.704017
855 -79.9735 1 3 0.683859
1016 -79.9471 1 4 0.704845
855 -79.9735 1 3 0.684448
1016 -79.9471 1 4 0.704595
855 -79.9735 1 3 0.684726
1016 -79.9471 1 4 0.705642
855 -79.9735 1 3 0.684007
1016 -79.9471 1 4 0.705562
855 -79.9735 1 3 0.685173
1016 -79.9471 1 4 0.704942
855 -79.9735 1 3 0.68443
1016 -79.9471 1 4 0.705442
855 -79.9735 1 3 0.684994
1016 -79.9471 1 4 0.705667
855 -79.9735 1 3 0.685155
1016 -79.9471 1 4 0.704853
855 -79.9735 1 3 0.685255
1016 -79.9471 1 4 0.705643
855 -79.9735 1 3 0.685685
1016 -79.9471 1 4 0.706278
855 -79.9735 1 3 0.685741
1016 -79.9471 1 4 0.706113
855 -79.9735 1 3 0.686024
1016 -79.9471 1 4 0.705824
855 -79.9735 1 3 0.6862
1016 -79.9471 1 4 0.705538
855 -79.9735 1 3 0.68618
1016 -79.9471 1 4 0.705659
855 -79.9735 1 3 0.686271
1016 -79.9471 1 4 0.706234
855 -79.9735 1 3 0.686884
1016 -79.9471 1 4 0.705932
855 -79.9735 1 3 0.68643
1016 -79.9471 1 4 0.706302
855 -79.9735 1 3 0.687433
1016 -79.9471 1 4 0.706602
855 -79.9735 1 3 0.687299
1016 -79.9471 1 4 0.706818
855 -79.9735 1 3 0.687831
1016 -79.9471 1 4 0.706099
855 -79.9735 1 3 0.687454
1016 -79.9471 1 4 0.707275
855 -79.9735 1 3 0.687309
1016 -79.9471 1 4 0.706916
855 -79.9735 1 3 0.687915
1016 -79.9471 1 4 0.707294
855 -79.9735 1 3 0.68777
1016 -79.9471 1 4 0.707278
855 -79.9735 1 3 0.688079
1016 -79.9471 1 4 0.70713
855 -79.9735 1 3 0.687963
1016 -79.9471 1 4 0.70717
855 -79.9735 1 3 0.688399
1016 -79.9471 1 4 0.707016
855 -79.9735 1 3 0.688672
1016 -79.9471 1 4 0.707404
855 -79.9735 1 3 0.688955
1016 -79.9471 1 4 0.707452
855 -79.9735 1 3 0.688457
1016 -79.9471 1 4 0.707178
855 -79.9735 1 3 0.688896
1016 -79.9471 1 4 0.707079
855 -79.9735 1 3 0.689348
1016 -79.9471 1 4 0.707052
855 -79.9735 1 3 0.689191
1016 -79.9471 1 4 0.707436
855 -79.9735 1 3 0.68905
1016 -79.9471 1 4 0.7081
855 -79.9735 1 3 0.689036
1016 -79.9471 1 4 0.70832
855 -79.9735 1 3 0.689572
1016 -79.9471 1 4 0.708078
855 -79.9735 1 3 0.689618
1016 -79.9471 1 4 0.707581
