ID  RSSI  Neighbors  Sources  Throughput
239 0 1 -1 0
855 0 2 -1 0
1016 -72.7895 1 0 0
239 -78.7466 1 1 0
855 -79.0532 2 2 0
1016 -79.9471 1 4 0
239 -78.7466 1 1 0.691135
855 -79.0532 2 2 0.167325
1016 -79.9471 1 4 2.78411
239 -78.7466 1 1 1.50125
855 -79.0532 2 2 1.95234
1016 -79.9471 1 4 2.55001
239 -79.0268 0 2 1.63445
1016 -79.9471 0 4 5.85153
239 -79.0268 0 3 1.95699
1016 -79.9471 0 4 7.35609
239 -79.0268 0 3 2.69331
1016 -79.9471 0 4 7.43863
239 -79.0268 0 3 2.66698
1016 -79.9471 0 4 8.05324
239 -79.0268 0 3 2.88716
1016 -79.9471 0 4 8.45418
239 -79.0268 0 3 3.21141
1016 -79.9471 0 4 8.87829
239 -79.0268 0 3 3.21531
1016 -79.9471 0 4 9.12148
239 -79.0268 0 3 3.24765
1016 -79.9471 0 4 9.22928
239 -79.0268 0 3 3.58439
1016 -79.9471 0 4 9.16631
239 -79.0268 0 3 3.36346
1016 -79.9471 0 4 9.57729
239 -79.0268 0 3 3.31236
1016 -79.9471 0 4 9.63517
239 -79.0268 0 3 3.31877
1016 -79.9471 0 4 9.78618
239 -79.0268 0 3 3.35336
1016 -79.9471 0 4 9.86921
239 -79.0268 0 3 3.39487
1016 -79.9471 0 4 9.9473
239 -79.0268 0 3 3.39079
1016 -79.9471 0 4 10.0107
239 -79.0268 0 3 3.59358
1016 -79.9471 0 4 10.0427
239 -79.0268 0 3 4.00958
1016 -79.9471 0 4 9.69341
239 -79.0268 0 3 3.95871
1016 -79.9471 0 4 9.79494
239 -79.0268 0 3 3.89779
1016 -79.9471 0 4 9.98492
239 -79.0268 0 3 3.90806
1016 -79.9471 0 4 10.0369
239 -79.0268 0 3 3.9192
1016 -79.9471 0 4 10.0777
239 -79.0268 0 3 3.97567
1016 -79.9471 0 4 10.0917
239 -79.0268 0 3 4.10768
1016 -79.9471 0 4 10.1355
239 -79.0268 0 3 4.00908
1016 -79.9471 0 4 10.1938
239 -79.0268 0 3 4.00166
1016 -79.9471 0 4 10.2212
239 -79.0268 0 3 4.02942
1016 -79.9471 0 4 10.2614
239 -79.0268 0 3 4.08411
1016 -79.9471 0 4 10.2571
239 -79.0268 0 3 4.05304
1016 -79.9471 0 4 10.3063
239 -79.0268 0 3 4.03109
1016 -79.9471 0 4 10.3491
239 -79.0268 0 3 4.05328
1016 -79.9471 0 4 10.3667
239 -79.0268 0 3 4.03719
1016 -79.9471 0 4 10.3833
239 -79.0268 0 3 4.1256
1016 -79.9471 0 4 10.3472
239 -79.0268 0 3 4.14536
1016 -79.9471 0 4 10.355
239 -79.0268 0 3 4.10614
1016 -79.9471 0 4 10.4419
239 -79.0268 0 3 4.10634
1016 -79.9471 0 4 10.478
239 -79.0268 0 3 4.10399
1016 -79.9471 0 4 10.4934
239 -79.0268 0 3 4.08511
1016 -79.9471 0 4 10.5137
239 -79.0268 0 3 4.07546
1016 -79.9471 0 4 10.5237
239 -79.0268 0 3 4.08576
1016 -79.9471 0 4 10.4714
239 -79.0268 0 3 4.08693
1016 -79.9471 0 4 10.5618
239 -79.0268 0 3 4.1267
1016 -79.9471 0 4 10.555
239 -79.0268 0 3 4.08679
1016 -79.9471 0 4 10.587
239 -79.0268 0 3 4.17567
1016 -79.9471 0 4 10.5337
239 -79.0268 0 3 4.11888
1016 -79.9471 0 4 10.611
239 -79.0268 0 3 4.11249
1016 -79.9471 0 4 10.6261
239 -79.0268 0 3 4.18877
1016 -79.9471 0 4 10.6343
239 -79.0268 0 3 4.14242
1016 -79.9471 0 4 10.6487
239 -79.0268 0 3 4.16561
1016 -79.9471 0 4 10.6118
239 -79.0268 0 3 4.17331
1016 -79.9471 0 4 10.6677
239 -79.0268 0 3 4.2226
1016 -79.9471 0 4 10.6377
239 -79.0268 0 3 4.33808
1016 -79.9471 0 4 10.5125
239 -79.0268 0 3 4.28044
1016 -79.9471 0 4 10.6151
239 -79.0268 0 3 4.27788
1016 -79.9471 0 4 10.6067
239 -79.0268 0 3 4.30793
1016 -79.9471 0 4 10.6077
239 -79.0268 0 3 4.29435
1016 -79.9471 0 4 10.6576
239 -79.0268 0 3 4.27811
1016 -79.9471 0 4 10.6684
239 -79.0268 0 3 4.27323
1016 -79.9471 0 4 10.6727
239 -79.0268 0 3 4.27453
1016 -79.9471 0 4 10.6845
239 -79.0268 0 3 4.27349
1016 -79.9471 0 4 10.6936
239 -79.0268 0 3 4.26978
1016 -79.9471 0 4 10.6958
239 -79.0268 0 3 4.25565
1016 -79.9471 0 4 10.707
239 -79.0268 0 3 4.23823
1016 -79.9471 0 4 10.7145
239 -79.0268 0 3 4.21663
1016 -79.9471 0 4 10.7199
239 -79.0268 0 3 4.2377
1016 -79.9471 0 4 10.7161
239 -79.0268 0 3 4.24709
1016 -79.9471 0 4 10.7382
239 -79.0268 0 3 4.22805
1016 -79.9471 0 4 10.7447
239 -79.0268 0 3 4.26633
1016 -79.9471 0 4 10.6936
239 -79.0268 0 3 4.26059
1016 -79.9471 0 4 10.7316
239 -79.0268 0 3 4.29185
1016 -79.9471 0 4 10.7252
239 -79.0268 0 3 4.26159
1016 -79.9471 0 4 10.7667
239 -79.0268 0 3 4.27576
1016 -79.9471 0 4 10.7603
239 -79.0268 0 3 4.26328
1016 -79.9471 0 4 10.777
239 -79.0268 0 3 4.26279
1016 -79.9471 0 4 10.7856
239 -79.0268 0 3 4.31361
1016 -79.9471 0 4 10.7791
239 -79.0268 0 3 4.27588
1016 -79.9471 0 4 10.794
239 -79.0268 0 3 4.25653
1016 -79.9471 0 4 10.8019
239 -79.0268 0 3 4.26655
1016 -79.9471 0 4 10.7824
239 -79.0268 0 3 4.27614
1016 -79.9471 0 4 10.7801
239 -79.0268 0 3 4.2506
1016 -79.9471 0 4 10.8154
239 -79.0268 0 3 4.27558
1016 -79.9471 0 4 10.8061
239 -79.0268 0 3 4.26722
1016 -79.9471 0 4 10.8249
239 -79.0268 0 3 4.25922
1016 -79.9471 0 4 10.8287
239 -79.0268 0 3 4.27341
1016 -79.9471 0 4 10.7985
239 -79.0268 0 3 4.22252
1016 -79.9471 0 4 10.8201
239 -79.0268 0 3 4.25407
1016 -79.9471 0 4 10.7252
239 -79.0268 0 3 4.19516
1016 -79.9471 0 4 10.7258
239 -79.0268 0 3 4.21481
1016 -79.9471 0 4 10.7478
239 -79.0268 0 3 4.24938
1016 -79.9471 0 4 10.6993
239 -79.0268 0 3 4.24844
1016 -79.9471 0 4 10.7193
239 -79.0268 0 3 4.25178
1016 -79.9471 0 4 10.7597
239 -79.0268 0 3 4.29082
1016 -79.9471 0 4 10.733
239 -79.0268 0 3 4.32717
1016 -79.9471 0 4 10.667
239 -79.0268 0 3 4.34252
1016 -79.9471 0 4 10.6987
239 -79.0268 0 3 4.31753
1016 -79.9471 0 4 10.7348
239 -79.0268 0 3 4.32124
1016 -79.9471 0 4 10.7021
239 -79.0268 0 3 4.39274
1016 -79.9471 0 4 10.6797
239 -79.0268 0 3 4.41803
1016 -79.9471 0 4 10.6615
239 -79.0268 0 3 4.41729
1016 -79.9471 0 4 10.6401
239 -79.0268 0 3 4.40805
1016 -79.9471 0 4 10.6551
239 -79.0268 0 3 4.42628
1016 -79.9471 0 4 10.6116
239 -78.9892 0 3 4.38623
1016 -79.9471 0 4 10.6547
239 -78.9892 0 3 4.39545
1016 -79.9471 0 4 10.6768
239 -79.0268 0 3 4.36533
1016 -79.9471 0 4 10.6532
239 -79.0268 0 3 4.37408
1016 -79.9471 0 4 10.6502
239 -79.0268 0 3 4.40185
1016 -79.9471 0 4 10.642
239 -79.0268 0 3 4.44238
1016 -79.9471 0 4 10.6202
239 -79.0268 0 3 4.42092
1016 -79.9471 0 4 10.6329
239 -79.0268 0 3 4.42038
1016 -79.9471 0 4 10.6364
239 -79.0268 0 3 4.42134
1016 -79.9471 0 4 10.6481
239 -79.0268 0 3 4.43226
1016 -79.9471 0 4 10.6551
239 -79.0268 0 3 4.45567
1016 -79.9471 0 4 10.6437
239 -79.0268 0 3 4.45164
1016 -79.9471 0 4 10.6339
239 -79.0268 0 3 4.46685
1016 -79.9471 0 4 10.6117
239 -79.0268 0 3 4.46835
1016 -79.9471 0 4 10.6325
239 -79.0268 0 3 4.48109
1016 -79.9471 0 4 10.6427
239 -79.0268 0 3 4.4705
1016 -79.9471 0 4 10.602
239 -79.0268 0 3 4.45136
1016 -79.9471 0 4 10.6267
239 -79.0268 0 3 4.47647
1016 -79.9471 0 4 10.6017
239 -79.0268 0 3 4.46737
1016 -79.9471 0 4 10.613
239 -79.0268 0 3 4.48184
1016 -79.9471 0 4 10.6017
239 -79.0268 0 3 4.51153
1016 -79.9471 0 4 10.5902
239 -79.0268 0 3 4.53719
1016 -79.9471 0 4 10.562
239 -79.0268 0 3 4.5368
1016 -79.9471 0 4 10.5844
239 -79.0268 0 3 4.55286
1016 -79.9471 0 4 10.5582
239 -79.0268 0 3 4.56984
1016 -79.9471 0 4 10.5337
239 -79.0268 0 3 4.56911
1016 -79.9471 0 4 10.5622
239 -79.0268 0 3 4.57111
1016 -79.9471 0 4 10.5818
239 -79.0268 0 3 4.57714
1016 -79.9471 0 4 10.5748
239 -79.0268 0 3 4.5729
1016 -79.9471 0 4 10.5431
239 -78.9892 0 3 4.55459
1016 -79.9471 0 4 10.5709
239 -78.9892 0 3 4.59784
1016 -79.9471 0 4 10.5413
239 -78.9892 0 3 4.5983
1016 -79.9471 0 4 10.5338
239 -78.9892 0 3 4.60231
1016 -79.9471 0 4 10.542
239 -78.9892 0 3 4.60852
1016 -79.9471 0 4 10.5626
239 -78.9892 0 3 4.59624
1016 -79.9471 0 4 10.5857
239 -78.9892 0 3 4.58977
