ID  RSSI  Neighbors  Sources  Throughput
76 -70.7045 3 0 0
146 -73.9841 5 1 0
216 -76.3758 5 0 0
286 0 5 -1 0
356 -70.7045 3 0 0
426 0 4 -1 0
496 0 6 -1 0
566 -84.8211 7 0 0
636 -70.9635 6 0 0
706 -77.6914 4 1 0
776 -76.0443 2 2 0
846 -80.7248 3 0 0
4766 0 3 -1 0
4836 0 4 -1 0
5088 -75.9541 2 0 0
76 -76.6449 3 3 0
146 -78.153 5 4 0
216 -78.2436 5 3 0
286 -70.7676 5 0 0
356 -77.0077 3 2 0
426 -76.875 4 1 0
496 -79.4339 6 2 0
566 -78.4164 7 1 0
636 -77.5542 6 1 0
706 -79.1256 4 3 0
776 -77.4905 2 3 0
846 -78.8473 3 4 0
4766 -69.7986 3 0 0
4836 -75.7385 4 1 0
5088 -76.1334 2 2 0
76 -76.6449 3 3 0.0826866
146 -78.153 5 4 0.0992106
216 -78.2436 5 3 0.151344
286 -70.7676 5 0 0
356 -77.0077 3 2 0.163946
426 -76.875 4 1 0
496 -79.4339 6 2 0.078519
566 -78.4164 7 1 0.242549
636 -77.5542 6 1 0
706 -79.1256 4 3 0.0244482
776 -77.4905 2 3 0
846 -78.8473 3 4 0.0956859
4766 -69.7986 3 0 0.0244482
4836 -75.7385 4 1 0
5088 -76.1334 2 2 0.0956859
76 -76.6449 3 3 0.0496549
146 -78.153 5 4 0.0675089
216 -78.2436 5 3 0.101669
286 -70.7676 5 0 0
356 -77.0077 3 2 0.128543
426 -76.875 4 1 0
496 -79.4339 6 2 0.0534667
566 -78.4164 7 1 0.150786
636 -77.5542 6 1 0
706 -79.1256 4 3 0.0175596
776 -77.4905 2 3 0
846 -78.8473 3 4 0.0668398
4766 -69.7986 3 0 0.0175596
4836 -75.7385 4 1 0
5088 -76.1334 2 2 0.0668398
76 -76.5344 2 4 0.109757
146 -78.153 4 4 0.294654
216 -78.37 3 4 0.222699
356 -77.0049 0 4 0.196909
496 -79.4339 5 2 0.0398569
566 -78.4164 3 1 0.279461
846 -79.4873 1 6 0.0545346
5088 -77.1302 0 3 0.0545346
76 -76.5344 2 4 0.0916332
146 -78.153 4 4 0.2244
216 -78.37 3 4 0.179437
356 -77.0049 0 4 0.150541
496 -79.4339 5 2 0.0346991
566 -78.4164 3 1 0.217919
846 -79.4873 1 6 0.0449354
5088 -77.1302 0 3 0.0449354
76 -76.5344 2 4 0.177756
146 -78.153 4 4 0.274207
216 -78.37 3 4 0.170743
356 -77.0049 0 4 0.14282
496 -79.4339 5 2 0.061789
566 -78.4164 3 1 0.237186
846 -79.4873 1 6 0.0390076
5088 -77.1302 0 3 0.0390076
76 -76.5344 2 4 0.150758
146 -78.153 4 4 0.235492
216 -78.37 3 4 0.155243
356 -77.0049 0 4 0.116763
496 -79.4339 5 2 0.0519448
566 -78.4164 3 1 0.220202
846 -79.4873 1 6 0.0335128
5088 -77.1302 0 3 0.0335128
76 -76.5344 2 4 0.221428
146 -78.153 4 4 0.213449
216 -78.37 3 4 0.156703
356 -77.0049 0 4 0.121369
496 -79.4339 5 2 0.0455725
566 -78.4164 3 1 0.310996
846 -79.4873 1 6 0.0301222
5088 -77.1302 0 3 0.0301222
76 -76.5344 2 4 0.1992
146 -78.153 4 4 0.192562
216 -78.37 3 4 0.13454
356 -77.0049 0 4 0.109206
496 -79.4339 5 2 0.0408512
566 -78.4164 3 1 0.259342
846 -79.4873 1 6 0.026928
5088 -77.1302 0 3 0.026928
76 -76.5344 2 4 0.268248
146 -78.153 4 4 0.225583
216 -78.37 3 4 0.163488
356 -77.0049 0 4 0.129414
496 -79.4339 5 2 0.0573449
566 -78.4164 3 1 0.335133
846 -79.4873 1 6 0.0249922
5088 -77.1302 0 3 0.0249922
76 -76.5344 2 4 0.245693
146 -78.153 4 4 0.207868
216 -78.37 3 4 0.143498
356 -77.0049 0 4 0.118715
496 -79.4339 5 2 0.0522944
566 -78.4164 3 1 0.304685
846 -79.4873 1 6 0.0225154
5088 -77.1302 0 3 0.0225154
76 -76.5344 2 4 0.236797
146 -78.153 4 4 0.215634
216 -78.37 3 4 0.144988
356 -77.0049 0 4 0.12943
496 -79.4339 5 2 0.0580971
566 -78.4164 3 1 0.303883
846 -79.4873 1 6 0.020628
5088 -77.1302 0 3 0.020628
76 -76.5344 2 4 0.223078
146 -78.153 4 4 0.202537
216 -78.37 3 4 0.134835
356 -77.0049 0 4 0.118481
496 -79.4339 5 2 0.0524723
566 -78.4164 3 1 0.277988
846 -79.4873 1 6 0.019887
5088 -77.1302 0 3 0.019887
76 -76.5344 2 4 0.238322
146 -78.153 4 4 0.275222
216 -78.37 3 4 0.159286
356 -77.0049 0 4 0.131041
496 -79.4339 5 2 0.148105
566 -78.4164 3 1 0.317063
846 -79.4873 1 6 0.0180692
5088 -77.1302 0 3 0.0180692
76 -76.5344 2 4 0.2247
146 -78.153 4 4 0.259974
216 -78.37 3 4 0.150019
356 -77.0049 0 4 0.122846
496 -79.4339 5 2 0.139314
566 -78.4164 3 1 0.301329
846 -79.4873 1 6 0.0167153
5088 -77.1302 0 3 0.0167153
76 -76.5344 2 4 0.227727
146 -78.153 4 4 0.313243
216 -78.37 3 4 0.166101
356 -77.0049 0 4 0.126459
496 -79.4339 5 2 0.145882
566 -78.4164 3 1 0.302
846 -79.4873 1 6 0.0156849
5088 -77.1302 0 3 0.0156849
76 -76.5344 2 4 0.216867
146 -78.153 4 4 0.298119
216 -78.37 3 4 0.154535
356 -77.0049 0 4 0.119516
496 -79.4339 5 2 0.138786
566 -78.4164 3 1 0.286983
846 -79.4873 1 6 0.0147293
5088 -77.1302 0 3 0.0147293
76 -76.5344 2 4 0.205362
146 -78.153 4 4 0.356387
216 -78.37 3 4 0.167162
356 -77.0049 0 4 0.146597
496 -79.4339 5 2 0.168657
566 -78.4164 3 1 0.280411
846 -79.4873 1 6 0.0141921
5088 -77.1302 0 3 0.0141921
76 -76.5344 2 4 0.193381
146 -78.153 4 4 0.338398
216 -78.37 3 4 0.158504
356 -77.0049 0 4 0.141055
496 -79.4339 5 2 0.162399
