ID  RSSI  Neighbors  Sources  Throughput
71 -75.6195 3 2 0
141 -78.031 5 0 0
211 -83.8787 5 0 0
281 -77.2775 5 0 0
351 0 3 -1 0
421 -73.9837 4 1 0
491 0 7 -1 0
561 0 8 -1 0
631 0 8 -1 0
701 -72.4297 5 0 0
771 -81.8219 3 2 0
841 0 4 -1 0
4306 -70.9993 4 0 0
4467 -80.8661 5 1 0
4628 -77.9029 3 0 0
71 -76.8794 3 3 0
141 -77.0279 5 4 0
211 -77.7145 5 1 0
281 -76.7876 5 2 0
351 -71.7232 3 0 0
421 -76.199 4 2 0
491 -75.1732 7 1 0
561 -72.0116 8 0 0
631 -70.9635 8 0 0
701 -72.4297 5 0 0
771 -80.0467 3 4 0
841 -76.8185 4 1 0
4306 -77.0192 4 2 0
4467 -78.7028 5 3 0
4628 -73.9345 3 2 0
71 -76.8794 3 3 0.51917
141 -77.0279 5 4 0.48611
211 -77.7145 4 1 0
281 -76.7876 4 2 0.394352
351 -71.7232 2 0 0
421 -76.199 3 2 0.0240462
491 -75.1732 6 1 0.0223064
561 -72.0116 7 0 0
631 -70.9635 8 0 0
701 -72.4297 4 0 0
771 -80.0467 3 4 0.170395
841 -76.8185 3 1 0.0225018
4306 -77.0192 3 2 0
4467 -78.7028 4 3 0.170395
4628 -73.9345 2 2 0.0225018
71 -76.8794 3 3 1.05432
141 -77.0279 5 4 1.02015
211 -77.7145 5 1 0
281 -76.7876 5 2 0.598742
351 -71.7232 3 0 0
421 -76.199 4 2 0.0179855
491 -75.1732 6 1 0.0186933
561 -72.0116 6 0 0
631 -70.9635 7 0 0
701 -72.4297 5 0 0
771 -80.0467 2 4 0.738661
841 -76.8185 3 1 0.0187384
4306 -77.0192 3 2 0
4467 -78.7028 5 3 0.738661
4628 -73.9345 3 2 0.0187384
71 -76.8794 2 3 1.3556
141 -78.1267 2 5 1.28827
281 -77.9309 0 4 0.808726
421 -76.199 3 2 0.0303406
771 -80.0467 2 4 0.772955
841 -77.7447 1 1 0.0141477
4467 -78.7028 1 3 0.772955
4628 -73.9345 1 2 0.0141477
71 -76.8794 2 3 1.46473
141 -78.1267 2 5 1.40427
281 -77.9309 0 4 0.889352
421 -76.199 3 2 0.0241255
771 -80.0467 2 4 1.14516
841 -77.7447 1 2 0.0581368
4467 -78.7028 1 3 1.14516
4628 -73.9345 1 2 0.0581368
71 -76.8794 2 3 1.50539
141 -78.1267 1 5 1.61494
281 -77.9309 0 4 0.981029
421 -76.199 3 2 0.0285065
771 -80.0467 1 4 1.18773
841 -77.7447 1 2 0.29321
4467 -78.7028 1 3 1.18773
4628 -73.9345 1 2 0.29321
71 -76.8794 2 3 1.63406
141 -78.1267 2 5 1.76304
281 -77.9309 0 4 1.03181
421 -76.199 3 2 0.0265396
771 -80.0467 2 4 1.19656
841 -77.7447 1 2 0.342513
4467 -78.7028 1 3 1.19656
4628 -73.9345 1 2 0.342513
71 -76.8794 2 3 1.69908
141 -78.1267 2 5 1.81102
281 -77.9309 0 4 1.03538
421 -76.199 3 2 0.0226566
771 -80.0467 2 4 1.29336
841 -77.7447 1 2 0.375186
4467 -78.7028 1 3 1.29336
4628 -73.9345 1 2 0.375186
71 -76.8794 2 3 1.75744
141 -78.1267 2 5 1.88503
281 -77.9309 0 4 1.09161
421 -76.199 2 2 0.0203349
771 -80.0467 2 4 1.36715
841 -77.7447 0 2 0.367716
4467 -78.7028 1 3 1.36715
4628 -73.9345 1 2 0.367716
71 -76.8794 2 3 1.83779
141 -78.1267 1 5 1.92069
281 -77.9309 0 4 1.11516
421 -76.199 3 2 0.024932
771 -80.0467 1 4 1.41565
841 -77.7447 1 2 0.428993
4467 -78.7028 1 3 1.41565
4628 -73.9345 1 2 0.428993
71 -76.8794 2 3 1.84112
141 -78.1267 2 5 1.97297
281 -77.9309 0 4 1.14523
421 -76.199 3 2 0.0227414
771 -80.0467 2 4 1.43496
841 -77.7447 1 2 0.404619
4467 -78.7028 1 3 1.43496
4628 -73.9345 1 2 0.404619
71 -76.8794 2 3 1.86128
141 -78.1267 2 5 1.99542
281 -77.9309 0 4 1.16079
421 -76.199 3 2 0.0264877
771 -80.0467 2 4 1.59903
841 -77.7447 1 2 0.428823
4467 -78.7028 0 3 1.59903
4628 -73.9345 1 2 0.428823
71 -76.8794 2 3 1.90165
141 -78.1267 2 5 1.99099
281 -77.9309 0 4 1.17698
421 -76.199 2 2 0.0244618
771 -80.0467 2 4 1.60918
841 -77.7447 0 2 0.473951
4467 -78.7028 0 3 1.60918
4628 -73.9345 1 2 0.473951
71 -76.8794 2 3 1.92524
141 -78.1267 2 5 2.00816
281 -77.9309 0 4 1.19015
421 -76.199 3 2 0.0273781
771 -80.0467 2 4 1.59982
841 -77.7447 1 2 0.521593
4467 -78.7028 1 3 1.59982
4628 -73.9345 1 2 0.521593
71 -76.8794 2 3 1.99747
141 -78.1267 2 5 2.07443
281 -77.9309 0 4 1.19674
421 -76.199 3 2 0.0251695
771 -80.0467 2 4 1.58619
841 -77.7447 1 2 0.509294
4467 -78.7028 1 3 1.58619
4628 -73.9345 1 2 0.509294
71 -76.8794 1 3 2.00253
141 -78.1267 1 5 2.10849
281 -77.9309 0 4 1.21042
421 -76.199 2 2 0.0240013
771 -80.0467 1 4 1.61226
841 -77.7447 0 2 0.535415
4467 -78.7028 1 3 1.61226
4628 -73.9345 1 2 0.535415
71 -76.8794 2 3 2.04305
141 -78.1267 2 5 2.13167
281 -77.9309 0 4 1.22059
421 -76.199 3 2 0.0227166
771 -80.0467 2 4 1.57637
841 -77.7447 1 2 0.530015
4467 -78.7028 0 3 1.57637
4628 -73.9345 1 2 0.530015
71 -76.8794 2 3 2.04291
141 -78.1267 2 5 2.16259
281 -77.9309 0 4 1.21929
421 -76.199 3 2 0.0211585
771 -80.0467 1 4 1.58216
841 -77.7447 1 2 0.532697
4467 -78.7028 0 3 1.58216
4628 -73.9345 1 2 0.532697
71 -76.8794 2 3 2.03664
141 -78.1267 2 5 2.16849
281 -77.9309 0 4 1.22774
421 -76.199 2 2 0.0201121
771 -80.0467 2 4 1.60861
841 -77.7447 0 2 0.578976
4467 -78.7028 1 3 1.60861
4628 -73.9345 1 2 0.578976
71 -76.8794 2 3 2.06944
141 -78.1267 2 5 2.17608
281 -77.9309 0 4 1.23733
421 -76.199 3 2 0.0190447
771 -80.0467 2 4 1.62173
841 -77.7447 1 2 0.583521
4467 -78.7028 1 3 1.62173
4628 -73.9345 1 2 0.583521
71 -76.8794 1 3 2.06613
141 -78.1267 2 5 2.19072
281 -77.9309 0 4 1.24125
421 -76.199 2 2 0.0181531
771 -80.0467 2 4 1.59902
841 -77.7447 1 2 0.653672
4467 -78.7028 1 3 1.59902
4628 -73.9345 1 2 0.653672
71 -76.8794 2 3 2.06788
141 -78.1267 2 5 2.16929
281 -77.9309 0 4 1.24457
421 -76.199 2 2 0.0177077
771 -80.0467 2 4 1.63955
841 -77.7447 0 2 0.666847
4467 -78.7028 0 3 1.63955
4628 -73.9345 1 2 0.666847
71 -76.8794 2 3 2.10965
141 -78.1267 2 5 2.16221
281 -77.9309 0 4 1.25026
421 -76.199 3 2 0.0167022
771 -80.0467 2 4 1.64062
841 -77.7447 1 2 0.664017
4467 -78.7028 1 3 1.64062
4628 -73.9345 1 2 0.664017
71 -76.8794 2 3 2.11159
141 -78.1267 2 5 2.19361
281 -77.9309 0 4 1.25614
421 -76.199 3 2 0.0186589
771 -80.0467 2 4 1.64082
841 -77.7447 1 2 0.659255
4467 -78.7028 1 3 1.64082
4628 -73.9345 1 2 0.659255
71 -76.8794 2 3 2.09892
141 -78.1267 2 5 2.20333
281 -77.9309 0 4 1.26276
421 -76.199 3 2 0.0179775
771 -80.0467 2 4 1.65083
841 -77.7447 1 2 0.68698
4467 -78.7028 1 3 1.65083
4628 -73.9345 1 2 0.68698
71 -76.8794 2 3 2.11607
141 -78.1267 2 5 2.22063
281 -77.9309 0 4 1.26276
421 -76.199 3 2 0.019643
771 -80.0467 2 4 1.64151
841 -77.7447 1 2 0.675329
4467 -78.7028 1 3 1.64151
4628 -73.9345 1 2 0.675329
71 -76.8794 2 3 2.12895
141 -78.1267 2 5 2.20523
281 -77.9309 0 4 1.26265
421 -76.199 3 2 0.0191112
771 -80.0467 2 4 1.67067
841 -77.7447 1 2 0.668923
4467 -78.7028 0 3 1.67067
4628 -73.9345 1 2 0.668923
71 -76.8794 2 3 2.13576
141 -78.1267 2 5 2.23709
281 -77.9309 0 4 1.26744
421 -76.199 3 2 0.0209064
771 -80.0467 2 4 1.65736
841 -77.7447 1 2 0.687306
4467 -78.7028 1 3 1.65736
4628 -73.9345 1 2 0.687306
71 -76.8794 2 3 2.12812
141 -78.1267 2 5 2.26366
281 -77.9309 0 4 1.27241
421 -76.199 3 2 0.0199477
771 -80.0467 2 4 1.67276
841 -77.7447 1 2 0.700266
4467 -78.7028 0 3 1.67276
4628 -73.9345 1 2 0.700266
71 -76.8794 2 3 2.15533
141 -78.1267 2 5 2.25021
281 -77.9309 0 4 1.2799
421 -76.199 3 2 0.0214954
771 -80.0467 2 4 1.70243
841 -77.7447 1 2 0.695422
4467 -78.7028 1 3 1.70243
4628 -73.9345 1 2 0.695422
71 -76.8794 2 3 2.16391
141 -78.1267 2 5 2.27182
281 -77.9309 0 4 1.28349
421 -76.199 2 2 0.0211652
771 -80.0467 2 4 1.69789
841 -77.7447 0 2 0.695014
4467 -78.7028 1 3 1.69789
4628 -73.9345 1 2 0.695014
71 -76.8794 1 3 2.18417
141 -78.1267 2 5 2.25697
281 -77.9309 0 4 1.29034
421 -76.199 2 2 0.0222436
771 -80.0467 2 4 1.70896
841 -77.7447 1 2 0.704319
4467 -78.7028 0 3 1.70896
4628 -73.9345 1 2 0.704319
71 -76.8794 2 3 2.19442
141 -78.1267 2 5 2.24514
281 -77.9309 0 4 1.28894
421 -76.199 3 2 0.0214857
771 -80.0467 2 4 1.71504
841 -77.7447 1 2 0.710281
4467 -78.7028 1 3 1.71504
4628 -73.9345 1 2 0.710281
71 -76.8794 2 3 2.19992
141 -78.1267 2 5 2.23566
281 -77.9309 0 4 1.28957
421 -76.199 3 2 0.0211629
771 -80.0467 2 4 1.71203
841 -77.7447 1 2 0.723451
4467 -78.7028 1 3 1.71203
4628 -73.9345 1 2 0.723451
71 -76.8794 2 3 2.20164
141 -78.1267 2 5 2.24053
281 -77.9309 0 4 1.28327
421 -76.199 3 2 0.0205239
771 -80.0467 2 4 1.71635
841 -77.7447 1 2 0.749008
4467 -78.7028 1 3 1.71635
4628 -73.9345 1 2 0.749008
71 -76.8794 2 3 2.19592
141 -78.1267 2 5 2.255
281 -77.9309 0 4 1.2847
421 -76.199 3 2 0.0197854
771 -80.0467 2 4 1.72238
841 -77.7447 1 2 0.750167
4467 -78.7028 0 3 1.72238
4628 -73.9345 1 2 0.750167
71 -76.8794 2 3 2.20767
141 -78.1267 2 5 2.25749
281 -77.9309 0 4 1.28129
421 -76.199 3 2 0.0194519
771 -80.0467 2 4 1.72346
841 -77.7447 1 2 0.755947
4467 -78.7028 0 3 1.72346
4628 -73.9345 1 2 0.755947
71 -76.8794 2 3 2.19826
141 -78.1267 2 5 2.25664
281 -77.9309 0 4 1.28213
421 -76.199 3 2 0.0187364
771 -80.0467 2 4 1.75669
841 -77.7447 1 2 0.762771
4467 -78.7028 0 3 1.75669
4628 -73.9345 1 2 0.762771
71 -76.8794 2 3 2.21038
141 -78.1267 2 5 2.24011
281 -77.9309 0 4 1.28284
421 -76.199 3 2 0.0182352
771 -80.0467 2 4 1.79235
841 -77.7447 1 2 0.759825
4467 -78.7028 1 3 1.79235
4628 -73.9345 1 2 0.759825
71 -76.8794 2 3 2.21735
141 -78.1267 2 5 2.24811
281 -77.9309 0 4 1.28337
421 -76.199 3 2 0.0195905
771 -80.0467 2 4 1.78328
841 -77.7447 1 2 0.749546
4467 -78.7028 1 3 1.78328
4628 -73.9345 1 2 0.749546
71 -76.8794 2 3 2.22
141 -78.1267 1 5 2.24288
281 -77.9309 0 4 1.28277
421 -76.199 2 2 0.0189228
771 -80.0467 1 4 1.79769
841 -77.7447 1 2 0.756711
4467 -78.7028 0 3 1.79769
4628 -73.9345 1 2 0.756711
71 -76.8794 2 3 2.22227
141 -78.1267 2 5 2.23768
281 -77.9309 0 4 1.28691
421 -76.199 3 2 0.0200467
771 -80.0467 2 4 1.80587
841 -77.7447 1 2 0.750313
4467 -78.7028 1 3 1.80587
4628 -73.9345 1 2 0.750313
71 -76.8794 2 3 2.22174
141 -78.1267 2 5 2.22586
281 -77.9309 0 4 1.29115
421 -76.199 3 2 0.0198567
771 -80.0467 2 4 1.79525
841 -77.7447 1 2 0.755017
4467 -78.7028 0 3 1.79525
4628 -73.9345 1 2 0.755017
71 -76.8794 2 3 2.23009
141 -78.1267 1 5 2.23049
281 -77.9309 0 4 1.29493
421 -76.199 3 2 0.0206298
771 -80.0467 2 4 1.79898
841 -77.7447 1 2 0.761186
4467 -78.7028 1 3 1.79898
4628 -73.9345 1 2 0.761186
71 -76.8794 1 3 2.21947
141 -78.1267 2 5 2.21849
281 -77.9309 0 4 1.29508
421 -76.199 1 2 0.0202971
